Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	584	6.24	5.76	0.795	0.241	181.4691	0.2740	5.25235	7.37861	
1	584	5.40	5.55	0.060	0.227	171.1475	0.2627	4.85271	5.66556	
2	584	6.13	5.22	0.061	0.225	169.3670	0.2577	7.67363	5.36126	
3	584	5.88	5.23	0.059	0.226	169.8602	0.2589	5.41768	5.05113	
4	584	4.76	5.09	0.058	0.226	169.9265	0.2577	6.22943	4.83498	
5	584	4.82	4.82	0.062	0.226	169.7999	0.2588	3.55976	4.61574	
6	584	5.04	4.77	0.061	0.225	169.0707	0.2564	4.64283	4.44205	
7	584	5.04	4.68	0.059	0.225	169.2982	0.2568	3.77805	4.26417	
8	584	4.60	4.61	0.059	0.225	169.0464	0.2563	7.42128	4.06891	
9	584	4.95	4.60	0.060	0.225	169.2941	0.2568	3.56942	3.92101	
10	584	4.22	4.50	0.061	0.225	169.1427	0.2565	4.57356	3.78551	
11	584	4.47	4.52	0.062	0.225	169.7362	0.2573	5.08049	3.62915	
12	584	4.77	4.60	0.059	0.229	172.1451	0.2622	5.18998	3.47513	
13	584	3.86	4.59	0.059	0.227	171.1144	0.2595	3.64112	3.33714	
14	584	4.97	4.59	0.062	0.227	171.0651	0.2594	3.05950	3.20424	
15	584	3.71	4.60	0.061	0.227	170.7749	0.2586	3.18125	3.07167	
16	584	5.98	4.71	0.060	0.228	171.4819	0.2601	3.89308	2.96032	
17	584	3.49	4.68	0.063	0.227	170.8588	0.2588	3.17516	2.83991	
18	584	4.80	4.99	0.061	0.227	171.1495	0.2591	2.92971	2.73828	
19	584	8.08	4.88	0.059	0.227	171.0656	0.2592	2.02751	2.62442	
20	584	5.71	4.94	0.061	0.228	171.5115	0.2604	2.19907	2.52442	
21	584	3.91	5.26	0.059	0.227	171.1894	0.2593	2.31422	2.46090	
22	584	4.19	5.08	0.061	0.227	170.9255	0.2589	2.72013	2.34827	
23	584	4.44	5.42	0.059	0.227	171.0952	0.2590	2.96491	2.25168	
24	584	6.07	5.53	0.060	0.227	171.1092	0.2591	1.59176	2.20179	
25	584	4.54	5.70	0.060	0.227	171.1348	0.2592	2.41318	1.86921	
26	584	8.53	5.84	0.061	0.227	170.8711	0.2588	2.30878	1.76999	
27	584	5.58	6.17	0.061	0.227	170.9124	0.2588	2.24101	1.70603	
28	584	6.78	6.34	0.060	0.227	170.7151	0.2584	2.19531	1.65373	
29	584	4.66	6.35	0.059	0.225	169.4803	0.2569	3.80089	1.61274	
30	584	6.56	6.32	0.061	0.227	170.9588	0.2590	2.21491	1.58948	
31	584	8.91	6.26	0.062	0.227	171.1441	0.2591	1.23827	1.53562	
32	584	9.03	7.09	0.059	0.227	171.1237	0.2591	1.66437	1.50797	
33	584	6.63	6.34	0.060	0.228	171.4753	0.2597	1.79619	1.47333	
34	584	4.83	6.79	0.061	0.227	171.1424	0.2592	1.69624	1.33019	
35	584	6.46	7.26	0.062	0.227	171.0634	0.2590	0.57376	1.26557	
36	584	6.14	7.42	0.059	0.227	171.1479	0.2592	0.68531	1.23441	
37	584	7.59	7.01	0.061	0.227	171.0801	0.2589	1.99548	1.22352	
38	584	8.02	7.62	0.060	0.227	171.1520	0.2594	2.58451	1.19389	
39	584	5.06	7.24	0.059	0.227	171.0967	0.2590	0.89097	1.17328	
40	584	7.32	7.49	0.061	0.227	171.0810	0.2590	0.90482	1.17501	
41	584	7.21	7.68	0.062	0.228	171.3646	0.2594	1.87872	1.14450	
42	584	7.73	7.75	0.060	0.228	171.2848	0.2594	0.72837	1.07374	
43	584	10.10	7.99	0.059	0.228	171.2653	0.2597	0.89030	1.04435	
44	584	9.24	7.97	0.062	0.227	171.1333	0.2591	0.80710	1.02589	
45	584	7.05	8.35	0.060	0.227	171.2218	0.2593	1.20281	1.01900	
46	584	10.93	8.35	0.059	0.227	171.1481	0.2591	3.75590	1.01680	
47	584	12.05	8.18	0.059	0.227	170.9940	0.2588	0.93641	0.99202	
48	584	8.21	8.42	0.060	0.228	171.4989	0.2596	1.88325	0.99544	
49	584	5.84	8.45	0.061	0.227	171.1346	0.2591	1.20179	0.98132	
50	584	6.63	8.59	0.059	0.227	171.0980	0.2591	0.74135	0.97451	
51	584	8.61	8.43	0.062	0.227	171.0810	0.2590	0.73274	0.94676	
52	584	11.33	8.63	0.060	0.228	171.2949	0.2594	2.67024	0.92510	
53	584	7.30	8.66	0.060	0.227	171.1030	0.2591	0.50377	0.91853	
54	584	11.85	8.72	0.059	0.228	171.2997	0.2595	1.01759	0.91886	
55	584	14.36	8.85	0.059	0.227	171.1476	0.2591	1.75754	0.91068	
56	584	7.36	8.72	0.059	0.228	171.4884	0.2596	0.91214	0.90794	
57	584	11.97	8.80	0.059	0.228	171.2523	0.2597	0.60672	0.90177	
58	584	4.88	8.94	0.059	0.227	171.1608	0.2591	0.57005	0.89253	
59	584	6.15	8.93	0.062	0.227	171.0996	0.2591	0.62786	0.88658	
60	584	8.92	8.97	0.060	0.227	171.0687	0.2591	0.87850	0.86627	
61	584	9.76	8.93	0.059	0.227	171.0857	0.2590	2.88188	0.87513	
62	584	6.37	9.05	0.061	0.228	171.5412	0.2598	0.60609	0.86802	
63	584	5.94	8.97	0.059	0.228	171.5539	0.2599	0.56918	0.85900	
64	584	10.92	9.13	0.062	0.227	171.1194	0.2591	0.74878	0.86043	
65	584	9.60	9.12	0.060	0.228	171.4934	0.2597	0.40529	0.85482	
66	584	9.48	9.19	0.061	0.228	171.2490	0.2593	0.82791	0.85656	
67	584	8.90	9.26	0.061	0.227	171.1357	0.2592	2.29950	0.86380	
68	584	9.73	9.25	0.061	0.227	171.0963	0.2592	0.59521	0.84906	
69	584	8.43	9.12	0.060	0.227	171.0838	0.2590	0.41731	0.85067	
70	584	10.75	9.39	0.061	0.227	171.1591	0.2592	0.41419	0.84798	
71	584	6.75	9.31	0.061	0.227	171.0938	0.2590	0.91653	0.84149	
72	584	6.52	9.28	0.060	0.228	171.2961	0.2595	0.75608	0.83937	
73	584	8.42	9.37	0.060	0.228	171.3029	0.2595	0.54588	0.83776	
74	584	12.38	9.24	0.061	0.227	170.8978	0.2587	0.92601	0.83986	
75	584	8.72	9.29	0.060	0.227	171.1297	0.2592	0.95083	0.83727	
76	584	6.09	9.40	0.059	0.227	171.1052	0.2591	1.11234	0.83052	
77	584	10.67	9.32	0.060	0.227	171.1417	0.2590	0.70481	0.82495	
78	584	13.04	9.24	0.063	0.227	171.1068	0.2590	0.61702	0.83518	
79	584	9.34	9.27	0.060	0.228	171.4456	0.2595	0.88700	0.82772	
80	584	9.91	9.51	0.061	0.228	171.3534	0.2597	0.55792	0.81811	
81	584	11.92	9.51	0.060	0.228	171.3180	0.2595	0.52112	0.81513	
82	584	8.17	9.49	0.060	0.228	171.2694	0.2594	0.46754	0.82755	
83	584	1.33	9.35	0.059	0.228	171.3009	0.2594	0.74935	0.82714	
84	584	13.60	9.45	0.059	0.227	171.1117	0.2590	1.07673	0.81686	
85	584	11.31	9.37	0.059	0.228	171.9402	0.2603	0.46479	0.81643	
86	584	9.28	9.46	0.060	0.227	170.6017	0.2584	0.56973	0.81563	
87	584	14.71	9.34	0.059	0.227	170.5430	0.2583	1.43815	0.81041	
88	584	7.07	9.65	0.060	0.226	170.5014	0.2583	0.38143	0.81400	
89	584	8.01	9.69	0.060	0.228	171.3563	0.2594	0.63887	0.81561	
90	584	4.67	9.65	0.061	0.228	171.6839	0.2613	3.90945	0.80633	
91	584	5.93	9.42	0.059	0.227	170.6368	0.2585	0.67103	0.79711	
92	584	8.42	9.61	0.059	0.227	170.5354	0.2585	0.52182	0.80536	
93	584	12.96	9.72	0.061	0.226	170.2057	0.2578	0.67910	0.79292	
94	584	6.77	9.83	0.059	0.226	170.2987	0.2579	2.94608	0.80149	
95	584	7.65	9.71	0.060	0.226	170.3002	0.2579	0.56486	0.80056	
96	584	12.75	9.80	0.060	0.226	170.3198	0.2579	0.45644	0.79750	
97	584	7.15	9.92	0.061	0.226	170.2748	0.2578	0.84077	0.79403	
98	584	6.66	9.78	0.060	0.226	170.2572	0.2579	0.56155	0.79298	
99	584	9.46	9.87	0.060	0.226	170.3632	0.2581	0.38229	0.78952	
100	584	8.76	9.90	0.058	0.226	170.2519	0.2578	0.63384	0.78874	
101	584	8.99	9.68	0.060	0.226	170.3080	0.2579	0.41169	0.79324	
102	584	10.46	9.66	0.059	0.226	170.3288	0.2580	4.10452	0.77991	
103	584	9.05	9.82	0.059	0.226	170.3355	0.2578	0.57904	0.79031	
104	584	3.71	9.77	0.061	0.226	170.4425	0.2582	1.00664	0.78675	
105	584	6.42	9.79	0.061	0.226	170.3733	0.2581	0.48734	0.77959	
106	584	13.11	9.79	0.061	0.227	171.0146	0.2590	0.89855	0.78739	
107	584	6.03	9.89	0.059	0.227	171.2342	0.2606	0.66867	0.77522	
108	584	6.62	10.00	0.060	0.226	170.2030	0.2578	0.92390	0.77568	
109	584	8.41	9.89	0.059	0.226	170.2984	0.2579	0.66543	0.78186	
110	584	4.77	9.83	0.061	0.226	170.1827	0.2577	1.04413	0.77371	
111	584	9.98	10.01	0.060	0.226	170.1260	0.2576	0.55502	0.76387	
112	584	9.17	9.90	0.059	0.227	170.5706	0.2587	0.37485	0.76840	
113	584	12.59	10.12	0.059	0.226	170.1457	0.2576	0.34676	0.76502	
114	584	10.79	10.09	0.059	0.226	170.1147	0.2575	0.68173	0.76862	
115	584	6.99	10.02	0.060	0.226	170.3345	0.2580	1.15471	0.76830	
116	584	10.62	10.13	0.061	0.226	170.1286	0.2576	1.14538	0.76948	
117	584	7.23	9.94	0.060	0.226	170.2899	0.2581	0.89991	0.77159	
118	584	10.03	10.05	0.060	0.226	170.3478	0.2581	0.48114	0.76944	
119	584	6.27	10.01	0.060	0.226	170.1046	0.2577	2.40443	0.76388	
120	584	9.13	10.25	0.059	0.226	170.2178	0.2579	3.05457	0.75743	
121	584	6.01	10.18	0.059	0.226	170.3360	0.2579	0.54831	0.76232	
122	584	10.56	10.16	0.061	0.226	170.2490	0.2579	0.54848	0.75737	
123	584	9.73	10.13	0.062	0.226	170.1353	0.2577	0.81425	0.76046	
124	584	5.09	10.12	0.059	0.227	170.5432	0.2582	0.96435	0.75419	
125	584	8.36	10.24	0.059	0.226	170.3652	0.2581	0.77712	0.75058	
126	584	7.05	10.13	0.060	0.226	170.2663	0.2578	1.24481	0.75320	
127	584	8.65	10.00	0.060	0.226	170.1157	0.2576	0.57881	0.76009	
128	584	11.47	10.17	0.061	0.226	170.3137	0.2579	0.46207	0.74915	
129	584	10.91	10.17	0.060	0.226	170.3335	0.2580	0.71288	0.75259	
130	584	6.46	10.07	0.060	0.226	170.1097	0.2576	0.51737	0.74437	
131	584	5.34	10.18	0.060	0.227	170.7434	0.2586	0.90179	0.74465	
132	584	11.93	10.37	0.059	0.227	170.5876	0.2584	0.64628	0.74147	
133	584	11.32	10.05	0.061	0.228	171.6926	0.2611	2.10727	0.74375	
134	584	7.37	10.30	0.059	0.226	170.3383	0.2580	0.46255	0.74448	
135	584	15.28	10.28	0.059	0.226	170.3918	0.2582	1.47729	0.74325	
136	584	13.74	10.16	0.059	0.226	170.2640	0.2580	0.90265	0.73659	
