Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	584	6.27	6.17	0.826	0.246	185.5044	0.2914	5.68926	7.65915	
1	584	5.68	5.83	0.062	0.227	170.9565	0.2619	5.77322	5.89036	
2	584	5.82	5.61	0.060	0.223	168.2009	0.2562	6.18642	5.66223	
3	584	6.28	5.32	0.060	0.225	169.3601	0.2590	5.25324	5.40814	
4	584	5.47	5.22	0.060	0.224	168.3627	0.2564	7.52719	5.22499	
5	584	4.07	4.97	0.062	0.224	168.5169	0.2569	5.20403	5.07562	
6	584	5.34	4.85	0.058	0.226	170.1962	0.2612	3.48544	4.99318	
7	584	5.46	4.98	0.049	0.224	168.5181	0.2569	5.96232	4.87385	
8	584	3.92	4.70	0.061	0.225	169.5742	0.2581	3.36695	4.73859	
9	584	5.46	4.59	0.056	0.224	168.5666	0.2574	3.65082	4.66907	
10	584	4.11	4.71	0.056	0.224	168.6127	0.2570	11.87900	4.57017	
11	584	3.87	4.62	0.060	0.225	169.3656	0.2577	4.90895	4.49444	
12	584	4.65	4.44	0.061	0.224	168.9151	0.2564	4.97823	4.43387	
13	584	4.15	4.50	0.055	0.224	168.7569	0.2572	3.92034	4.38377	
14	584	4.46	4.37	0.064	0.225	169.6194	0.2582	4.16226	4.33846	
15	584	3.72	4.52	0.060	0.224	168.3824	0.2562	4.17670	4.27947	
16	584	5.21	4.45	0.056	0.225	169.5458	0.2580	5.77068	4.20805	
17	584	4.02	4.27	0.064	0.225	169.5628	0.2578	6.19863	4.17263	
18	584	4.71	4.26	0.060	0.224	168.6021	0.2570	2.39256	4.13257	
19	584	3.96	4.28	0.048	0.224	168.3703	0.2563	4.23820	4.13117	
20	584	4.50	4.29	0.053	0.225	169.3634	0.2577	5.23769	4.08335	
21	584	4.10	4.25	0.056	0.225	169.5656	0.2581	3.76650	4.03099	
22	584	3.49	4.16	0.066	0.224	168.8382	0.2575	3.78824	4.00158	
23	584	4.09	4.21	0.060	0.229	172.0555	0.2639	5.02436	3.99537	
24	584	3.95	4.33	0.068	0.225	169.4722	0.2575	4.57565	3.96203	
25	584	5.08	4.15	0.058	0.226	169.8306	0.2585	4.03170	3.96789	
26	584	4.14	4.14	0.066	0.224	168.3193	0.2561	2.35554	3.93897	
27	584	3.46	4.22	0.060	0.224	168.6780	0.2569	3.81014	3.92606	
28	584	4.38	4.24	0.048	0.226	169.9424	0.2588	3.06604	3.88509	
29	584	4.03	4.06	0.058	0.226	169.7847	0.2580	4.71557	3.88385	
30	584	3.59	4.10	0.062	0.226	169.9950	0.2603	3.62408	3.85753	
31	584	3.83	4.13	0.060	0.225	169.6938	0.2581	5.79232	3.86646	
32	584	5.34	4.16	0.056	0.226	170.0051	0.2589	2.73160	3.85380	
33	584	4.01	4.18	0.066	0.225	169.4398	0.2577	3.48011	3.84004	
34	584	5.17	4.06	0.062	0.225	169.6148	0.2579	3.61309	3.80408	
35	584	4.37	4.13	0.060	0.225	169.6991	0.2580	4.10788	3.77050	
36	584	3.20	4.07	0.066	0.225	169.7393	0.2580	3.12268	3.79679	
37	584	4.81	4.11	0.064	0.226	169.7749	0.2583	3.63104	3.79009	
38	584	3.61	4.11	0.058	0.226	169.9321	0.2585	3.50580	3.75653	
39	584	4.35	4.04	0.062	0.226	169.7865	0.2582	3.77628	3.75098	
40	584	4.42	4.04	0.062	0.228	172.0257	0.2624	5.94713	3.77533	
41	584	4.15	4.08	0.059	0.225	169.4691	0.2582	4.92720	3.72501	
42	584	3.88	4.03	0.060	0.226	169.8493	0.2582	3.97976	3.75136	
43	584	4.28	4.19	0.062	0.227	170.7549	0.2607	4.02366	3.74318	
44	584	4.07	4.01	0.064	0.226	170.1805	0.2583	6.74988	3.73360	
45	584	4.60	3.97	0.064	0.225	169.6329	0.2583	3.02461	3.72258	
46	584	5.43	4.18	0.056	0.228	171.5944	0.2644	3.24569	3.70422	
47	584	3.88	4.16	0.060	0.225	169.4065	0.2573	3.36227	3.69547	
48	584	3.84	4.08	0.061	0.226	170.1857	0.2593	4.24241	3.70146	
49	584	3.11	4.20	0.049	0.226	169.8152	0.2580	3.44326	3.70535	
50	584	3.97	4.02	0.058	0.225	169.7485	0.2579	3.77480	3.68748	
51	584	3.69	4.14	0.060	0.225	169.7170	0.2579	3.38610	3.68000	
52	584	3.29	3.98	0.067	0.226	169.9335	0.2583	2.82869	3.69885	
53	584	3.53	4.07	0.063	0.226	170.1926	0.2588	3.34846	3.70285	
54	584	3.82	4.02	0.060	0.225	169.6803	0.2577	5.54770	3.68919	
55	584	3.88	4.10	0.070	0.226	170.2187	0.2589	3.24848	3.66323	
56	584	3.14	3.98	0.062	0.226	170.1121	0.2587	2.34661	3.67606	
57	584	2.80	4.06	0.060	0.226	170.1552	0.2590	3.84369	3.67337	
58	584	3.92	4.13	0.064	0.226	170.4852	0.2595	5.78581	3.65151	
59	584	5.93	4.13	0.060	0.226	170.3836	0.2592	7.74520	3.66881	
60	584	3.34	4.00	0.070	0.226	170.3521	0.2591	5.83546	3.63432	
61	584	5.01	4.00	0.064	0.225	169.7463	0.2579	2.39861	3.62131	
62	584	3.30	4.04	0.060	0.226	170.3142	0.2588	3.55217	3.65992	
63	584	3.87	4.10	0.050	0.225	169.7685	0.2579	2.92396	3.67421	
64	584	3.67	4.07	0.060	0.226	170.1598	0.2584	4.29211	3.65870	
65	584	4.26	4.04	0.052	0.226	169.9308	0.2581	4.56066	3.64679	
66	584	3.58	4.01	0.064	0.226	170.0012	0.2580	3.89573	3.66103	
67	584	5.16	4.08	0.056	0.226	170.3106	0.2590	4.08693	3.62209	
68	584	3.87	3.90	0.064	0.226	170.1902	0.2585	3.21893	3.46680	
69	584	2.78	3.84	0.060	0.225	169.0720	0.2578	4.19887	3.48569	
70	584	3.79	3.92	0.059	0.226	170.4695	0.2605	3.06407	3.44754	
71	584	4.30	3.92	0.060	0.227	170.6931	0.2598	2.48866	3.46153	
72	584	4.81	3.92	0.068	0.236	177.6905	0.2702	3.68781	3.43017	
73	584	3.18	3.93	0.063	0.234	176.3595	0.2693	1.54212	3.45061	
74	584	4.00	3.90	0.062	0.232	174.6629	0.2666	3.72890	3.42908	
75	584	6.03	3.94	0.061	0.248	186.3461	0.2849	1.77743	3.41182	
76	584	3.15	3.92	0.069	0.239	179.9378	0.2746	3.30694	3.42949	
77	584	5.32	3.91	0.060	0.232	174.9545	0.2667	2.96714	3.44620	
78	584	3.18	3.93	0.063	0.227	170.5787	0.2592	3.46564	3.41722	
79	584	3.66	3.91	0.059	0.227	170.9250	0.2598	4.66740	3.40525	
80	584	3.78	3.89	0.060	0.227	170.9933	0.2600	3.00829	3.42071	
