Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	875	6.07	5.88	0.056	0.183	206.1361	0.2246	6.28252	7.16153	
1	875	5.19	5.49	0.054	0.177	199.8432	0.2201	5.13762	5.70489	
2	875	5.04	5.16	0.061	0.176	198.3777	0.2178	5.15170	5.32930	
3	875	3.94	4.99	0.060	0.177	200.0813	0.2200	3.91437	4.97925	
4	875	4.22	5.00	0.061	0.176	198.5210	0.2174	5.29863	4.68894	
5	875	4.73	4.56	0.058	0.176	199.0194	0.2179	4.28765	4.19659	
6	875	5.08	4.57	0.056	0.176	198.5773	0.2178	3.07879	4.03074	
7	875	5.01	4.58	0.056	0.177	199.2015	0.2182	4.37180	3.89703	
8	875	5.24	4.48	0.061	0.177	199.5571	0.2185	4.09526	3.77015	
9	875	4.13	4.46	0.064	0.176	198.4930	0.2174	2.91789	3.64892	
10	875	3.21	4.44	0.060	0.178	200.8335	0.2215	3.50468	3.53956	
11	875	3.58	4.41	0.061	0.176	198.0727	0.2170	3.19406	3.27528	
12	875	3.67	4.45	0.050	0.176	198.5714	0.2176	2.73241	3.21140	
13	875	4.37	4.46	0.060	0.177	199.5951	0.2186	1.94887	3.14689	
14	875	5.24	4.49	0.064	0.177	199.3672	0.2182	2.23220	3.05088	
15	875	3.43	4.60	0.052	0.177	199.5936	0.2185	3.91892	2.98361	
16	875	4.80	4.71	0.049	0.177	199.5531	0.2186	3.93230	2.94151	
17	875	2.97	4.65	0.061	0.177	199.5920	0.2186	2.06281	2.78966	
18	875	3.90	4.63	0.066	0.177	199.5890	0.2185	3.27901	2.75014	
19	875	5.10	4.76	0.060	0.178	200.4463	0.2191	2.51516	2.69989	
20	875	4.99	4.78	0.058	0.177	199.5960	0.2185	3.08538	2.66014	
21	875	4.06	4.83	0.055	0.177	199.8859	0.2188	2.60420	2.63656	
