Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	450	5.03	5.47	0.060	0.203	102.1574	0.2511	4.69488	7.55161	
1	450	5.36	4.99	0.062	0.196	98.5767	0.2456	5.02027	5.21972	
2	450	4.98	4.63	0.050	0.198	99.5059	0.2473	5.28222	4.81415	
3	450	6.16	4.68	0.077	0.201	100.9772	0.2497	4.72472	4.61503	
4	450	3.62	4.49	0.060	0.216	108.2136	0.2635	4.02244	4.38653	
5	450	4.31	4.11	0.057	0.203	101.9137	0.2510	3.73867	4.21127	
6	450	4.87	4.23	0.060	0.194	97.1480	0.2405	3.90816	4.03607	
7	450	4.53	4.11	0.060	0.196	98.3454	0.2430	3.71657	3.89644	
8	450	4.21	4.24	0.061	0.195	98.1264	0.2424	4.15710	3.76366	
9	450	4.02	4.12	0.060	0.195	98.1120	0.2422	3.51944	3.58162	
10	450	3.62	4.09	0.064	0.196	98.4576	0.2431	3.46537	3.44371	
11	450	4.27	4.17	0.060	0.194	97.3756	0.2408	3.21299	3.28886	
12	450	2.25	4.06	0.056	0.195	97.9337	0.2417	3.33862	3.13424	
13	450	4.02	4.22	0.060	0.194	97.4058	0.2406	4.60258	2.97584	
14	450	2.13	4.24	0.070	0.195	97.9082	0.2416	2.63724	2.85974	
15	450	2.49	4.31	0.066	0.195	98.1200	0.2420	2.51048	2.73590	
16	450	4.57	4.43	0.060	0.195	98.1269	0.2420	3.70572	2.58062	
17	450	6.49	4.54	0.056	0.196	98.2945	0.2423	2.62148	2.44955	
18	450	4.78	4.44	0.060	0.196	98.3183	0.2426	2.26325	2.32030	
19	450	3.80	4.87	0.066	0.196	98.5310	0.2437	1.79637	2.18696	
20	450	3.81	4.85	0.058	0.196	98.3177	0.2426	2.32490	2.09776	
21	450	7.29	5.01	0.058	0.196	98.3399	0.2429	1.46572	1.95882	
22	450	7.41	5.49	0.060	0.196	98.2661	0.2424	1.12699	1.87971	
23	450	5.33	5.20	0.060	0.196	98.5698	0.2435	1.53904	1.78795	
24	450	8.35	5.53	0.060	0.196	98.2930	0.2427	1.71482	1.73742	
25	450	3.61	5.33	0.060	0.196	98.5410	0.2438	1.65030	1.65834	
26	450	5.75	5.81	0.062	0.196	98.5012	0.2435	1.80797	1.57177	
27	450	5.85	6.23	0.060	0.196	98.3088	0.2427	1.42423	1.49811	
28	450	7.59	6.01	0.060	0.196	98.3086	0.2424	1.74640	1.45889	
29	450	4.44	5.82	0.064	0.196	98.4987	0.2430	1.51278	1.40389	
30	450	2.67	6.01	0.055	0.196	98.3588	0.2428	1.44415	1.35609	
31	450	7.62	6.23	0.054	0.196	98.4955	0.2431	1.07966	1.34280	
32	450	4.03	5.93	0.060	0.196	98.5042	0.2431	1.14195	1.29080	
33	450	3.18	5.96	0.064	0.197	98.7227	0.2437	1.20112	1.23268	
34	450	8.48	6.56	0.060	0.196	98.3241	0.2426	1.25947	1.23564	
35	450	4.91	6.33	0.062	0.197	98.7574	0.2440	0.90540	1.18365	
36	450	8.35	6.34	0.066	0.196	98.4879	0.2432	0.72376	1.16541	
37	450	4.13	6.48	0.066	0.196	98.3292	0.2427	0.90347	1.12169	
38	450	5.86	6.86	0.064	0.196	98.5040	0.2429	0.90396	1.12833	
39	450	4.51	6.18	0.060	0.196	98.5423	0.2433	1.19995	1.10770	
40	450	4.41	6.62	0.060	0.197	98.6882	0.2436	0.86956	1.09554	
41	450	7.83	6.92	0.060	0.196	98.5177	0.2429	1.99398	1.07653	
42	450	4.81	6.83	0.058	0.196	98.3178	0.2426	0.83793	1.02386	
43	450	9.42	7.24	0.056	0.196	98.5322	0.2430	0.54790	1.03807	
44	450	6.64	7.20	0.054	0.196	98.3293	0.2427	1.00422	0.84859	
45	450	8.02	7.58	0.058	0.196	98.3037	0.2427	1.14135	0.77972	
46	450	3.95	7.62	0.060	0.196	98.5090	0.2432	1.70342	0.74894	
47	450	7.82	7.59	0.064	0.196	98.3336	0.2426	1.59970	0.74097	
48	450	6.95	7.91	0.059	0.196	98.5168	0.2433	0.89326	0.73512	
49	450	9.76	7.94	0.061	0.196	98.3274	0.2427	0.80566	0.71626	
50	450	5.37	7.44	0.060	0.196	98.2965	0.2425	0.53035	0.70221	
51	450	4.26	7.97	0.058	0.196	98.5178	0.2428	0.58876	0.68749	
52	450	10.92	7.56	0.060	0.196	98.5029	0.2428	1.15211	0.67942	
53	450	7.30	8.01	0.064	0.196	98.5281	0.2430	0.51964	0.69459	
54	450	6.96	7.80	0.060	0.196	98.5423	0.2430	0.45618	0.67818	
55	450	7.97	7.68	0.056	0.196	98.5264	0.2432	0.64578	0.66957	
56	450	6.22	7.95	0.050	0.197	98.7079	0.2439	0.34690	0.65419	
57	450	6.32	8.60	0.060	0.196	98.5034	0.2428	0.81560	0.66953	
58	450	6.84	8.13	0.060	0.196	98.5291	0.2431	0.69165	0.65014	
59	450	8.22	8.06	0.060	0.196	98.5410	0.2430	0.62098	0.65951	
60	450	11.07	7.47	0.060	0.197	98.7016	0.2434	0.50337	0.63909	
61	450	5.59	7.62	0.060	0.196	98.3085	0.2425	1.62963	0.63434	
62	450	6.18	7.93	0.058	0.196	98.5266	0.2432	0.40563	0.64062	
63	450	6.83	8.21	0.058	0.196	98.5107	0.2430	0.61079	0.62991	
64	450	7.95	7.88	0.060	0.196	98.5266	0.2430	0.71811	0.62904	
65	450	3.17	7.84	0.060	0.197	98.7068	0.2434	0.67620	0.62357	
66	450	6.90	8.44	0.065	0.197	98.7075	0.2433	0.45102	0.53043	
67	450	11.05	8.47	0.060	0.196	98.3236	0.2425	0.45120	0.49785	
