Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	584	6.24	5.80	0.872	0.232	174.9858	0.2655	5.48772	7.50035	
1	584	4.75	5.49	0.058	0.222	167.2841	0.2556	5.54329	5.65849	
2	584	4.89	5.16	0.054	0.220	165.7236	0.2522	5.28778	5.29987	
3	584	5.76	5.10	0.052	0.221	166.1160	0.2529	5.58488	4.99542	
4	584	4.25	4.80	0.062	0.227	170.6507	0.2591	4.80883	4.72269	
5	584	5.35	4.73	0.062	0.228	171.4547	0.2638	2.66817	4.46713	
6	584	4.44	4.60	0.063	0.226	170.3875	0.2592	4.32484	4.26715	
7	584	4.47	4.60	0.070	0.221	166.1198	0.2525	4.08294	4.07870	
8	584	5.70	4.33	0.053	0.220	165.9662	0.2521	4.03755	3.56414	
9	584	4.44	4.34	0.066	0.221	166.5351	0.2534	7.90182	3.46800	
10	584	4.19	4.30	0.060	0.222	167.4259	0.2542	3.19376	3.40909	
11	584	3.23	4.34	0.062	0.221	166.2895	0.2526	2.79544	3.35180	
12	584	2.91	4.37	0.060	0.222	167.2864	0.2538	4.79143	3.29064	
13	584	5.07	4.38	0.064	0.223	167.6129	0.2546	4.01693	3.23501	
14	584	5.33	4.43	0.064	0.223	167.8935	0.2550	6.52630	3.18407	
15	584	4.39	4.43	0.055	0.223	167.8391	0.2548	3.09219	3.12600	
16	584	4.99	4.49	0.049	0.223	167.5801	0.2543	3.97221	3.06485	
17	584	4.03	4.48	0.055	0.223	167.6522	0.2545	2.96692	2.93523	
18	584	4.40	4.52	0.055	0.223	167.8788	0.2548	2.65391	2.91556	
19	584	3.17	4.49	0.058	0.223	167.8945	0.2548	3.43183	2.90309	
20	584	4.80	4.48	0.060	0.223	167.6528	0.2545	2.03009	2.88890	
21	584	2.92	4.52	0.052	0.223	167.6046	0.2544	2.49545	2.86215	
22	584	3.85	4.55	0.066	0.223	167.9007	0.2550	3.15870	2.85216	
23	584	5.79	4.55	0.058	0.223	168.0391	0.2551	3.41295	2.84961	
24	584	4.45	4.56	0.060	0.223	167.8637	0.2548	2.95093	2.83683	
25	584	5.17	4.60	0.066	0.223	168.1014	0.2552	3.44859	2.79425	
26	584	3.89	4.57	0.060	0.223	167.7492	0.2544	3.47101	2.79822	
27	584	4.09	4.58	0.056	0.223	167.8636	0.2547	4.47777	2.79259	
28	584	4.65	4.57	0.058	0.223	167.8604	0.2548	3.14341	2.79473	
29	584	3.95	4.59	0.062	0.223	167.8324	0.2548	2.95553	2.80291	
30	584	3.52	4.62	0.056	0.223	167.6910	0.2546	3.20070	2.78387	
31	584	4.17	4.60	0.059	0.223	167.8022	0.2547	2.39059	2.78899	
32	584	3.50	4.63	0.070	0.223	167.6913	0.2547	2.08504	2.77901	
33	584	4.53	4.65	0.066	0.223	167.6542	0.2543	2.48939	2.76844	
34	584	4.49	4.60	0.066	0.223	167.8565	0.2549	2.44043	2.77475	
35	584	5.12	4.60	0.056	0.223	167.9005	0.2549	1.84184	2.76740	
36	584	5.14	4.61	0.051	0.223	167.7999	0.2544	1.57236	2.78587	
37	584	5.18	4.66	0.061	0.225	169.0898	0.2581	2.43725	2.76614	
38	584	4.15	4.62	0.063	0.225	169.6325	0.2573	4.46009	2.76504	
39	584	4.59	4.63	0.061	0.230	173.1240	0.2636	2.73029	2.76860	
40	584	4.51	4.62	0.066	0.226	170.1465	0.2584	2.56864	2.76336	
41	584	4.50	4.59	0.062	0.227	171.2188	0.2597	3.77227	2.75964	
42	584	5.33	4.62	0.055	0.232	174.5393	0.2683	2.15479	2.76763	
43	584	4.43	4.64	0.060	0.223	167.6156	0.2545	2.63376	2.75602	
44	584	5.46	4.62	0.061	0.223	167.7898	0.2546	2.36647	2.75739	
45	584	5.89	4.60	0.055	0.222	167.4706	0.2542	3.37200	2.77248	
46	584	4.21	4.63	0.066	0.223	167.8402	0.2548	2.17821	2.75334	
47	584	4.22	4.63	0.064	0.222	167.2416	0.2537	3.61505	2.76605	
48	584	3.20	4.62	0.060	0.223	167.5192	0.2541	3.33196	2.76497	
49	584	4.55	4.62	0.060	0.223	167.6289	0.2542	2.54244	2.75545	
50	584	3.25	4.62	0.051	0.223	167.6388	0.2543	2.50316	2.75269	
51	584	4.43	4.62	0.050	0.223	167.8500	0.2548	2.79752	2.76113	
52	584	5.10	4.63	0.059	0.223	167.6014	0.2542	2.66881	2.75557	
53	584	4.04	4.62	0.057	0.222	167.5115	0.2541	3.18076	2.75876	
54	584	4.99	4.63	0.066	0.223	167.5993	0.2542	3.17395	2.75846	
55	584	5.75	4.63	0.063	0.223	167.6220	0.2545	2.37660	2.75870	
56	584	6.71	4.63	0.065	0.225	169.2911	0.2568	2.46607	2.77039	
57	584	4.24	4.60	0.050	0.228	171.5411	0.2606	3.15012	2.75842	
58	584	5.15	4.65	0.066	0.223	167.6084	0.2543	2.24576	2.75699	
59	584	4.76	4.62	0.061	0.226	170.0853	0.2585	2.97403	2.76819	
60	584	5.59	4.63	0.064	0.223	168.0473	0.2550	6.26654	2.75528	
61	584	4.12	4.63	0.060	0.223	167.8652	0.2547	2.20202	2.76125	
62	584	4.33	4.61	0.062	0.223	167.6309	0.2544	2.53127	2.76274	
63	584	6.62	4.63	0.063	0.223	167.8318	0.2545	3.29801	2.76488	
64	584	6.16	4.64	0.060	0.223	168.2662	0.2554	2.68967	2.75909	
65	584	4.30	4.63	0.062	0.223	167.8044	0.2546	3.12629	2.76273	
66	584	4.24	4.62	0.061	0.226	170.0269	0.2581	3.90835	2.76850	
67	584	6.60	4.59	0.062	0.230	173.4793	0.2631	3.50446	2.76791	
68	584	4.08	4.64	0.066	0.229	172.7295	0.2622	3.11659	2.75185	
69	584	5.25	4.63	0.062	0.229	172.5997	0.2619	2.28163	2.75707	
70	584	3.12	4.62	0.060	0.230	172.9659	0.2627	2.89022	2.76252	
71	584	4.22	4.65	0.061	0.229	172.6141	0.2619	2.66118	2.75986	
72	584	4.55	4.61	0.062	0.229	172.3184	0.2615	4.41774	2.75236	
73	584	5.52	4.60	0.059	0.229	172.5963	0.2620	2.91390	2.76651	
74	584	3.45	4.63	0.056	0.229	172.1548	0.2613	3.16425	2.76124	
75	584	3.39	4.60	0.062	0.229	172.4137	0.2618	2.61214	2.76637	
76	584	2.92	4.62	0.060	0.229	172.3515	0.2614	3.26304	2.76879	
77	584	3.18	4.61	0.062	0.229	172.2171	0.2613	2.88995	2.76188	
78	584	4.10	4.60	0.060	0.229	172.1064	0.2611	6.12993	2.76233	
79	584	4.10	4.62	0.063	0.229	172.1347	0.2611	2.32891	2.75788	
80	584	4.89	4.64	0.063	0.229	172.1605	0.2613	2.87954	2.76845	
81	584	4.54	4.63	0.061	0.229	172.2485	0.2612	5.91027	2.76422	
82	584	5.58	4.59	0.062	0.229	172.5406	0.2619	2.56609	2.77234	
83	584	6.30	4.61	0.062	0.229	172.5675	0.2621	2.48935	2.75112	
84	584	3.05	4.66	0.062	0.229	172.5855	0.2619	2.91926	2.74733	
85	584	4.91	4.62	0.064	0.229	172.5868	0.2619	2.85607	2.75584	
86	584	3.74	4.63	0.059	0.233	175.1132	0.2675	2.09294	2.74827	
87	584	5.22	4.64	0.062	0.234	176.5201	0.2673	2.72650	2.76700	
88	584	5.07	4.63	0.063	0.236	177.4989	0.2693	3.93537	2.76490	
89	584	5.82	4.64	0.061	0.234	175.9248	0.2671	2.81833	2.76026	
90	584	3.20	4.61	0.060	0.234	176.1786	0.2681	2.87491	2.76122	
91	584	3.78	4.64	0.062	0.233	175.3560	0.2661	3.01626	2.75789	
92	584	4.61	4.66	0.063	0.233	175.3536	0.2663	3.15138	2.74845	
93	584	4.19	4.60	0.066	0.234	175.8250	0.2677	2.47698	2.75702	
94	584	4.14	4.59	0.061	0.233	175.5595	0.2665	3.52875	2.76318	
95	584	5.14	4.61	0.061	0.233	175.1332	0.2661	1.77338	2.76255	
96	584	2.69	4.61	0.064	0.233	175.3095	0.2662	1.76667	2.76697	
97	584	4.30	4.63	0.065	0.232	174.8045	0.2654	2.29306	2.76099	
98	584	4.49	4.63	0.061	0.232	174.9799	0.2655	3.43646	2.75532	
99	584	3.30	4.67	0.064	0.232	174.8739	0.2657	4.62047	2.76850	
100	584	2.66	4.62	0.066	0.223	167.9879	0.2553	3.09758	2.76565	
101	584	3.73	4.63	0.056	0.223	167.6562	0.2543	4.61530	2.75162	
102	584	4.49	4.61	0.052	0.223	167.6117	0.2543	2.26854	2.76113	
103	584	5.41	4.61	0.062	0.223	167.6741	0.2543	2.23695	2.75297	
104	584	5.00	4.62	0.060	0.223	167.6328	0.2543	2.41189	2.76250	
105	584	5.35	4.60	0.056	0.223	167.8749	0.2548	2.49038	2.76123	
106	584	4.54	4.62	0.058	0.223	167.8990	0.2547	3.56648	2.75547	
107	584	4.38	4.63	0.062	0.223	167.9388	0.2550	2.05935	2.75052	
108	584	5.90	4.64	0.056	0.224	168.8661	0.2574	1.62645	2.76526	
109	584	4.36	4.62	0.052	0.223	167.7720	0.2545	5.27669	2.76395	
110	584	4.31	4.60	0.060	0.223	167.7674	0.2545	2.43357	2.75609	
111	584	4.63	4.63	0.060	0.222	167.4314	0.2538	3.08951	2.76633	
112	584	4.70	4.62	0.060	0.223	167.7062	0.2542	1.67703	2.77538	
113	584	3.52	4.65	0.058	0.223	167.5940	0.2542	1.80433	2.76018	
114	584	3.93	4.64	0.052	0.223	167.8541	0.2548	1.97836	2.76090	
115	584	5.49	4.65	0.060	0.223	167.6328	0.2543	3.03509	2.76299	
116	584	4.79	4.59	0.052	0.223	167.6301	0.2544	3.27049	2.76044	
117	584	5.36	4.61	0.060	0.223	167.6621	0.2544	2.70951	2.76607	
118	584	3.97	4.64	0.060	0.223	167.6113	0.2544	2.79649	2.76655	
119	584	3.11	4.66	0.060	0.223	167.8213	0.2547	3.14633	2.76511	
120	584	4.20	4.63	0.052	0.223	167.6509	0.2544	1.55337	2.75381	
121	584	3.28	4.59	0.062	0.223	167.6528	0.2545	2.98283	2.75525	
122	584	3.90	4.60	0.060	0.223	167.6400	0.2544	2.82572	2.77521	
123	584	4.67	4.62	0.049	0.222	167.4419	0.2540	2.56710	2.77042	
124	584	3.14	4.65	0.052	0.222	167.4936	0.2541	2.29992	2.75468	
125	584	3.97	4.56	0.062	0.223	168.0159	0.2549	3.14356	2.76544	
126	584	3.63	4.62	0.056	0.223	167.8295	0.2546	3.06670	2.75624	
127	584	5.98	4.63	0.060	0.223	167.5402	0.2542	2.22019	2.75502	
128	584	4.40	4.59	0.062	0.222	167.3380	0.2539	4.29420	2.76735	
129	584	4.41	4.66	0.060	0.223	167.6996	0.2543	2.70524	2.76265	
130	584	5.82	4.64	0.049	0.222	167.4564	0.2541	1.89344	2.76557	
131	584	4.00	4.65	0.060	0.223	167.7968	0.2548	7.32204	2.76493	
132	584	3.19	4.65	0.062	0.223	167.6516	0.2544	2.06735	2.74923	
133	584	7.55	4.60	0.056	0.223	167.8311	0.2548	3.98346	2.77451	
134	584	5.24	4.60	0.057	0.223	167.6486	0.2544	2.32838	2.76868	
135	584	5.23	4.64	0.062	0.222	167.4400	0.2542	2.44925	2.76420	
136	584	5.31	4.61	0.060	0.223	167.5795	0.2541	2.58967	2.76652	
