Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	450	4.58	5.26	0.060	0.202	101.4322	0.2494	4.42298	7.79277	
1	450	5.14	4.89	0.060	0.195	97.8570	0.2430	5.43970	5.08480	
2	450	4.05	4.79	0.055	0.195	97.6900	0.2423	5.88459	4.74590	
3	450	5.12	4.56	0.064	0.195	97.9719	0.2431	4.54897	4.52898	
4	450	3.86	4.43	0.060	0.197	98.7900	0.2462	4.75534	4.35979	
5	450	5.73	4.48	0.064	0.193	96.6918	0.2396	4.21744	4.12736	
6	450	4.22	4.19	0.060	0.195	97.7085	0.2422	4.88775	3.97525	
7	450	3.99	4.23	0.060	0.193	96.8436	0.2403	3.80571	3.80993	
8	450	4.51	4.31	0.060	0.194	97.3121	0.2408	3.80799	3.66075	
9	450	3.87	4.14	0.062	0.195	97.8885	0.2429	3.41979	3.56864	
10	450	2.95	4.45	0.054	0.194	97.2398	0.2414	3.24126	3.38180	
11	450	3.85	4.16	0.062	0.195	97.7214	0.2418	2.83325	3.19739	
12	450	4.65	4.32	0.060	0.195	97.7319	0.2419	2.35926	3.08468	
13	450	4.33	4.40	0.060	0.195	97.8926	0.2425	2.74221	2.95935	
14	450	4.97	4.45	0.057	0.195	97.6839	0.2415	4.46329	2.79796	
15	450	6.24	4.53	0.066	0.193	97.0909	0.2399	2.78848	2.65749	
16	450	4.22	4.63	0.064	0.194	97.5133	0.2410	2.16812	2.51286	
17	450	4.37	4.78	0.062	0.194	97.5320	0.2414	2.19736	2.39814	
18	450	4.65	5.13	0.058	0.194	97.3084	0.2403	3.06194	2.25549	
19	450	4.53	5.34	0.050	0.194	97.4794	0.2411	1.66761	2.13814	
20	450	5.46	5.26	0.052	0.195	97.7139	0.2418	1.84408	2.03803	
21	450	7.56	5.43	0.058	0.195	97.9525	0.2428	2.24515	1.92137	
22	450	2.85	5.41	0.066	0.197	99.0985	0.2471	1.53228	1.83181	
23	450	5.71	5.91	0.060	0.195	97.7002	0.2415	1.81709	1.73563	
24	450	4.30	5.74	0.056	0.194	97.5275	0.2410	2.21418	1.68129	
25	450	5.42	5.91	0.055	0.195	97.6937	0.2416	1.67258	1.59820	
26	450	6.99	6.54	0.064	0.194	97.4975	0.2409	1.25025	1.53740	
27	450	4.02	5.60	0.056	0.194	97.5149	0.2411	2.35062	1.46846	
28	450	5.79	6.65	0.060	0.194	97.5076	0.2410	1.28875	1.43105	
29	450	5.06	6.74	0.064	0.194	97.5248	0.2409	1.62526	1.36598	
30	450	8.80	6.35	0.056	0.194	97.4980	0.2409	3.09645	1.33601	
31	450	2.33	6.67	0.060	0.194	97.5121	0.2411	0.69676	1.31149	
32	450	6.69	7.18	0.063	0.194	97.3245	0.2405	1.20457	1.25115	
33	450	8.97	6.63	0.060	0.194	97.2803	0.2405	1.27067	1.26065	
34	450	4.21	6.66	0.062	0.194	97.5385	0.2412	0.96987	1.16621	
35	450	3.01	6.80	0.050	0.194	97.3262	0.2408	1.19291	1.18418	
36	450	4.20	7.42	0.064	0.194	97.4857	0.2410	1.29958	1.16742	
37	450	7.07	7.35	0.056	0.194	97.5065	0.2409	2.62875	1.12251	
38	450	13.02	7.37	0.060	0.194	97.5158	0.2409	0.83386	1.09665	
39	450	8.31	7.51	0.066	0.194	97.5149	0.2409	1.14340	1.04842	
40	450	10.57	7.67	0.060	0.194	97.5589	0.2408	0.65068	1.04486	
41	450	11.58	7.39	0.050	0.195	97.7097	0.2415	0.71684	1.03963	
42	450	5.18	7.92	0.062	0.194	97.4985	0.2407	1.09464	1.00483	
43	450	7.03	7.34	0.056	0.194	97.3180	0.2405	1.02347	1.01401	
44	450	5.85	8.06	0.060	0.194	97.5038	0.2410	0.79638	0.82947	
45	450	10.04	8.37	0.059	0.194	97.5424	0.2408	0.44106	0.76561	
46	450	8.16	7.91	0.055	0.194	97.5100	0.2409	0.55374	0.72996	
47	450	8.42	8.15	0.064	0.194	97.5228	0.2409	0.79185	0.75677	
48	450	4.05	7.93	0.064	0.195	97.7049	0.2414	0.42843	0.71884	
49	450	5.31	8.65	0.062	0.194	97.4934	0.2407	0.85973	0.68437	
50	450	10.60	8.83	0.061	0.194	97.5171	0.2410	0.51028	0.69750	
51	450	8.63	8.42	0.060	0.194	97.5343	0.2409	0.31951	0.68493	
52	450	6.01	8.54	0.056	0.194	97.4889	0.2409	0.79057	0.65558	
53	450	6.25	8.28	0.062	0.195	97.7174	0.2414	0.55828	0.66745	
54	450	10.54	8.51	0.064	0.194	97.5126	0.2408	0.35646	0.66982	
55	450	10.34	8.79	0.060	0.194	97.3454	0.2403	0.61765	0.64031	
56	450	12.06	9.27	0.060	0.194	97.5450	0.2408	0.70432	0.65080	
57	450	9.52	8.75	0.058	0.195	97.6877	0.2413	0.50863	0.63534	
58	450	6.09	8.92	0.061	0.194	97.5440	0.2411	0.45884	0.62724	
59	450	14.96	9.42	0.060	0.195	97.7029	0.2413	0.42526	0.62231	
60	450	7.18	8.58	0.059	0.194	97.5145	0.2412	0.57406	0.63452	
