Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	193	6.31	5.63	0.047	0.326	90.4536	0.4557	6.09910	6.95999	
1	193	5.78	5.14	0.037	0.284	78.8833	0.4148	6.43401	5.45107	
2	193	4.44	4.95	0.032	0.279	77.4204	0.4035	4.85068	5.10587	
3	193	4.69	4.83	0.047	0.281	78.1558	0.4068	5.01422	4.95954	
4	193	5.07	4.72	0.032	0.282	78.2673	0.4077	4.93579	4.87956	
5	193	4.95	4.73	0.031	0.278	77.2522	0.4012	3.94807	4.74810	
6	193	4.09	4.69	0.031	0.279	77.4752	0.4018	4.79478	4.72809	
7	193	4.58	4.55	0.047	0.278	77.1613	0.4017	5.18761	4.65711	
8	193	4.45	4.57	0.031	0.279	77.4110	0.4035	4.42250	4.67391	
9	193	4.45	4.55	0.044	0.277	77.1160	0.4004	5.29974	4.60196	
10	193	5.20	4.48	0.047	0.279	77.5305	0.4031	4.05423	4.54177	
11	193	4.93	4.50	0.047	0.280	77.8257	0.4057	3.80849	4.48433	
12	193	4.00	4.45	0.047	0.279	77.4134	0.4033	4.01660	4.48742	
13	193	4.68	4.44	0.047	0.278	77.3418	0.4030	4.09206	4.42339	
14	193	5.02	4.58	0.031	0.276	76.7251	0.3990	3.65816	4.42932	
15	193	4.89	4.58	0.031	0.277	77.1124	0.4007	3.90450	4.34291	
16	193	5.94	4.32	0.031	0.276	76.8003	0.3985	3.99743	4.42671	
17	193	4.56	4.36	0.032	0.276	76.7654	0.3996	3.88823	4.37591	
18	193	4.12	4.41	0.043	0.280	77.7727	0.4052	5.24427	4.35481	
19	193	5.69	4.38	0.047	0.277	77.0059	0.3999	3.99053	4.28350	
20	193	7.88	4.44	0.047	0.277	76.8467	0.3984	3.55513	4.31338	
21	193	5.24	4.35	0.047	0.278	77.2880	0.4012	3.76487	4.29239	
22	193	6.38	4.46	0.038	0.280	77.8183	0.4047	3.73957	4.27069	
23	193	4.76	4.40	0.031	0.278	77.1681	0.4009	4.19265	4.26777	
24	193	4.56	4.32	0.031	0.279	77.5257	0.4033	6.35611	4.24554	
25	193	4.16	4.35	0.031	0.276	76.7729	0.3991	6.87635	4.23076	
26	193	4.28	4.26	0.034	0.278	77.2011	0.4010	3.22875	4.26526	
27	193	4.47	4.40	0.032	0.277	76.9094	0.3993	8.91696	4.19764	
28	193	3.59	4.40	0.047	0.281	78.1086	0.4066	3.30467	4.19975	
29	193	4.97	4.24	0.048	0.281	77.9720	0.4070	4.82883	4.17142	
30	193	4.04	4.35	0.032	0.278	77.2364	0.4018	5.41880	4.15172	
31	193	3.50	4.26	0.032	0.278	77.2501	0.4014	4.20968	4.17610	
32	193	4.47	4.22	0.047	0.280	77.8600	0.4050	3.36785	4.20122	
33	193	2.20	4.24	0.032	0.277	77.0421	0.4015	3.63386	4.23349	
34	193	3.62	4.29	0.029	0.280	77.8813	0.4054	4.54086	4.14814	
35	193	5.39	4.21	0.047	0.278	77.3497	0.4022	5.45375	4.14366	
36	193	5.68	4.31	0.034	0.279	77.6611	0.4049	3.56745	4.13225	
37	193	3.89	4.10	0.031	0.280	77.7098	0.4046	5.84925	4.16692	
38	193	4.29	4.27	0.032	0.278	77.2352	0.4019	3.59118	4.12116	
39	193	4.54	4.32	0.031	0.284	78.8741	0.4128	5.90985	4.14225	
40	193	3.89	4.40	0.031	0.278	77.1102	0.4002	3.13634	4.15144	
41	193	6.64	4.23	0.032	0.277	76.9297	0.3994	3.80027	4.12059	
42	193	4.51	4.17	0.032	0.276	76.7118	0.3976	6.06330	4.11419	
43	193	5.11	4.28	0.047	0.278	77.1671	0.4011	3.66880	4.06013	
44	193	4.35	4.14	0.047	0.278	77.3930	0.4019	4.05703	4.06853	
45	193	4.41	4.20	0.046	0.280	77.8690	0.4047	4.06040	4.04308	
46	193	4.35	4.18	0.031	0.277	77.0207	0.4001	3.87146	4.03464	
47	193	4.03	4.10	0.032	0.277	76.8900	0.3996	3.45613	4.10252	
48	193	4.26	4.29	0.037	0.275	76.3139	0.3962	4.69446	4.04969	
49	193	5.54	4.20	0.031	0.277	76.8936	0.3998	4.04704	4.12693	
50	193	4.29	4.10	0.031	0.278	77.3574	0.4023	3.53971	4.07615	
51	193	3.96	4.28	0.031	0.279	77.6536	0.4035	7.99628	4.03370	
52	193	4.42	4.07	0.047	0.279	77.5078	0.4024	6.72657	4.05993	
53	193	4.83	4.09	0.031	0.281	78.0580	0.4074	6.32723	4.00623	
54	193	3.21	4.32	0.047	0.277	77.0275	0.4005	3.62849	3.99282	
55	193	3.59	4.34	0.031	0.280	77.9146	0.4056	7.50251	4.05914	
56	193	3.89	4.15	0.047	0.279	77.5467	0.4040	5.27415	4.03406	
57	193	6.71	4.16	0.032	0.277	76.8651	0.3982	3.87552	4.02583	
58	193	5.39	4.24	0.047	0.278	77.1442	0.4006	4.09299	4.04108	
59	193	4.99	4.30	0.032	0.276	76.8209	0.3988	6.50904	4.05789	
60	193	5.61	4.16	0.031	0.280	77.7333	0.4032	5.29690	3.99344	
61	193	3.99	4.20	0.031	0.280	77.8356	0.4049	4.74099	3.98121	
62	193	4.34	4.08	0.031	0.278	77.1739	0.4008	3.15546	3.99498	
63	193	3.83	4.08	0.047	0.276	76.7657	0.3980	4.18672	4.00110	
64	193	5.69	4.29	0.047	0.277	76.9282	0.3990	3.92240	4.04082	
65	193	4.44	4.12	0.047	0.279	77.6168	0.4029	3.12472	4.02828	
66	193	5.41	4.11	0.031	0.280	77.6767	0.4038	3.75529	4.03413	
67	193	3.73	4.08	0.047	0.277	76.9594	0.3994	4.19002	3.96991	
68	193	5.41	4.04	0.039	0.277	76.9687	0.3997	4.76575	4.02350	
69	193	6.47	4.15	0.031	0.279	77.6241	0.4049	3.63527	4.01277	
70	193	4.44	4.32	0.031	0.276	76.6044	0.3978	3.41274	3.97498	
71	193	3.58	4.07	0.031	0.276	76.8032	0.3981	3.21125	3.99688	
72	193	4.52	4.04	0.032	0.281	78.0695	0.4060	3.71702	3.90606	
73	193	3.97	4.12	0.032	0.279	77.5710	0.4040	3.86035	3.96566	
74	193	4.32	4.16	0.031	0.276	76.7077	0.3986	3.50469	3.97864	
75	193	4.22	4.18	0.031	0.276	76.7855	0.3989	4.33139	3.95843	
76	193	2.59	4.27	0.047	0.278	77.3285	0.4019	3.47781	3.94298	
77	193	3.46	4.08	0.032	0.277	77.1185	0.3999	4.06310	3.95093	
78	193	3.09	4.06	0.031	0.277	76.9072	0.3993	3.72993	3.92985	
79	193	4.18	4.06	0.031	0.276	76.6747	0.3975	5.05866	3.98381	
80	193	2.30	4.08	0.031	0.277	76.9986	0.3997	3.90253	3.94179	
81	193	5.06	4.09	0.031	0.280	77.7561	0.4046	4.17912	3.92630	
82	193	5.07	4.11	0.031	0.278	77.2289	0.4013	4.66418	3.93099	
83	193	4.43	4.03	0.040	0.276	76.7252	0.3982	2.80769	3.97028	
84	193	4.83	4.13	0.032	0.275	76.5691	0.3979	3.36235	3.93528	
85	193	8.19	4.09	0.031	0.278	77.2433	0.4008	3.43184	3.89025	
86	193	3.99	4.02	0.039	0.279	77.5662	0.4033	6.32812	4.00759	
87	193	4.54	4.27	0.031	0.277	76.8535	0.4000	7.87597	3.98764	
88	193	3.07	4.04	0.031	0.279	77.5097	0.4036	3.51854	3.94454	
89	193	4.28	3.93	0.031	0.279	77.6239	0.4029	3.27901	3.93150	
90	193	2.94	4.16	0.031	0.277	76.8896	0.3997	3.13259	3.89011	
91	193	2.89	4.05	0.047	0.279	77.5241	0.4026	3.55993	3.91197	
92	193	4.27	4.00	0.031	0.277	77.0716	0.4003	3.80365	3.91718	
93	193	6.17	4.17	0.047	0.280	77.8365	0.4058	4.15583	3.93188	
94	193	3.61	4.04	0.031	0.278	77.3225	0.4022	3.38824	3.95307	
95	193	5.32	4.12	0.031	0.276	76.6737	0.3976	3.08995	3.97021	
96	193	3.88	3.99	0.031	0.276	76.6017	0.3971	3.32706	3.88410	
97	193	4.45	4.10	0.047	0.277	76.9128	0.3988	7.42585	3.95149	
98	193	3.58	4.03	0.047	0.280	77.7802	0.4046	3.98521	3.96105	
99	193	3.58	4.02	0.047	0.278	77.2630	0.4007	4.15843	3.86714	
100	193	4.20	4.06	0.032	0.276	76.7382	0.3979	3.34423	3.92196	
101	193	3.99	4.05	0.047	0.277	77.0173	0.3997	5.62405	3.88445	
102	193	3.60	4.13	0.031	0.276	76.7906	0.3983	2.54806	3.84080	
