Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	124	2.95	4.16	0.038	0.426	76.3976	0.6425	6.30967	6.67727	
1	124	4.14	4.09	0.037	0.388	69.6889	0.5830	6.59833	6.61385	
2	124	3.42	4.16	0.041	0.384	68.9016	0.5770	6.76021	6.50214	
3	124	6.27	4.07	0.037	0.392	70.2513	0.5891	6.33571	6.58054	
4	124	3.76	4.00	0.037	0.396	71.1001	0.5976	6.49531	6.54209	
5	124	4.61	4.04	0.038	0.383	68.6640	0.5729	7.01820	6.46745	
6	124	3.66	4.13	0.037	0.386	69.3136	0.5777	7.01856	6.53706	
7	124	3.02	4.11	0.037	0.388	69.6548	0.5821	5.83270	6.52991	
8	124	4.19	4.09	0.037	0.388	69.6436	0.5810	6.55934	6.46209	
9	124	4.74	4.06	0.037	0.383	68.7252	0.5737	4.98630	6.42840	
10	124	4.10	4.02	0.036	0.383	68.6461	0.5733	6.57398	6.45959	
11	124	5.04	4.02	0.037	0.385	68.9958	0.5749	5.66218	6.50946	
12	124	4.27	4.03	0.037	0.387	69.5075	0.5802	5.60199	6.42464	
13	124	4.11	4.10	0.037	0.388	69.5393	0.5803	5.64158	6.45844	
14	124	3.67	4.03	0.038	0.384	68.9515	0.5755	6.02156	6.43664	
15	124	4.62	4.01	0.037	0.382	68.4640	0.5714	6.60250	6.48634	
16	124	3.94	4.06	0.038	0.383	68.7011	0.5728	7.45316	6.48435	
17	124	3.87	3.99	0.038	0.389	69.7407	0.5838	6.04408	6.41934	
18	124	4.45	4.00	0.037	0.383	68.7520	0.5736	6.77912	6.41231	
19	124	4.12	4.00	0.037	0.382	68.5581	0.5722	6.01772	6.52023	
20	124	3.59	4.04	0.036	0.381	68.4202	0.5708	6.17475	6.42445	
21	124	3.16	4.02	0.037	0.386	69.2316	0.5780	6.67357	6.47833	
22	124	3.40	4.13	0.038	0.389	69.8669	0.5849	5.70077	6.44995	
23	124	6.11	4.01	0.036	0.384	68.9400	0.5756	6.73478	6.42054	
24	124	5.10	4.08	0.037	0.383	68.6999	0.5735	6.06380	6.51625	
25	124	4.18	3.97	0.038	0.385	68.9872	0.5739	6.47667	6.47866	
26	124	4.61	4.06	0.037	0.386	69.2881	0.5796	6.24192	6.55491	
27	124	3.76	4.01	0.037	0.386	69.2806	0.5794	5.90868	6.55175	
28	124	7.42	4.04	0.038	0.387	69.3731	0.5795	5.78852	6.55760	
29	124	3.35	4.02	0.038	0.384	68.8217	0.5740	6.34387	6.51088	
30	124	2.58	4.10	0.037	0.382	68.5715	0.5722	6.61638	6.50753	
31	124	3.61	3.93	0.036	0.389	69.7078	0.5814	7.71648	6.61262	
32	124	4.11	4.05	0.037	0.385	68.9941	0.5772	6.04583	6.51181	
33	124	5.39	4.13	0.036	0.383	68.7651	0.5742	6.61842	6.53350	
34	124	3.95	4.15	0.037	0.383	68.7207	0.5733	5.24087	6.55595	
35	124	3.67	3.99	0.039	0.386	69.2463	0.5778	6.81590	6.56069	
36	124	4.59	4.03	0.038	0.389	69.8729	0.5815	6.50568	6.52049	
37	124	4.08	4.05	0.037	0.385	68.9787	0.5753	7.95994	6.52807	
38	124	3.69	4.04	0.036	0.385	69.1028	0.5771	6.60099	6.57348	
39	124	3.19	4.18	0.037	0.383	68.7062	0.5731	6.13935	6.63650	
40	124	3.96	4.08	0.038	0.389	69.7642	0.5819	7.44788	6.50909	
41	124	4.27	3.96	0.037	0.388	69.7242	0.5825	7.89015	6.56438	
42	124	2.59	4.02	0.037	0.388	69.6586	0.5804	5.92337	6.55052	
43	124	2.80	3.92	0.037	0.384	68.9101	0.5744	6.62275	6.49055	
44	124	4.08	4.04	0.037	0.396	71.1292	0.6006	6.26595	6.55206	
45	124	4.00	4.05	0.037	0.389	69.8731	0.5836	6.61210	6.53675	
46	124	4.61	3.99	0.038	0.386	69.2089	0.5771	7.07011	6.59716	
47	124	4.88	3.97	0.037	0.385	69.0573	0.5764	5.71169	6.60238	
48	124	3.37	3.98	0.037	0.383	68.7940	0.5742	6.12270	6.66617	
49	124	4.84	4.05	0.036	0.384	68.9490	0.5749	7.44306	6.59699	
50	124	4.36	4.11	0.037	0.392	70.3499	0.5840	5.89600	6.69271	
51	124	3.67	4.02	0.037	0.388	69.5583	0.5800	6.86166	6.64801	
52	124	5.61	4.06	0.038	0.382	68.5933	0.5718	6.94317	6.52448	
53	124	3.96	4.02	0.038	0.381	68.3918	0.5701	6.21873	6.54492	
54	124	6.02	4.05	0.036	0.385	69.1515	0.5775	6.25614	6.60491	
55	124	4.03	4.09	0.037	0.388	69.5271	0.5807	7.61833	6.63500	
56	124	3.78	4.18	0.037	0.387	69.4980	0.5804	5.90059	6.70983	
57	124	4.15	4.01	0.037	0.383	68.7757	0.5735	7.45864	6.55073	
58	124	4.11	3.99	0.037	0.385	69.0568	0.5755	6.67407	6.52334	
59	124	4.75	4.00	0.036	0.389	69.7447	0.5795	5.99721	6.61285	
60	124	3.20	3.97	0.037	0.388	69.6850	0.5823	6.72509	6.68577	
61	124	4.43	4.01	0.037	0.390	70.0595	0.5861	6.87107	6.61032	
62	124	3.66	4.06	0.038	0.382	68.5981	0.5718	7.10128	6.64169	
63	124	6.47	4.09	0.036	0.382	68.4521	0.5699	6.17865	6.66411	
64	124	3.71	4.08	0.037	0.382	68.6607	0.5724	7.16318	6.62897	
