Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	149	4.50	4.85	0.051	0.330	70.8493	0.5101	4.41827	5.97227	
1	149	4.11	4.17	0.064	0.313	67.1793	0.4771	4.17787	4.46603	
2	149	3.76	3.94	0.051	0.300	64.4198	0.4618	3.72197	3.97908	
3	149	3.59	3.83	0.053	0.309	66.4387	0.4771	3.39967	3.86734	
4	149	2.76	3.67	0.051	0.299	64.1352	0.4599	3.53353	3.73595	
5	149	4.76	3.84	0.051	0.300	64.3206	0.4613	4.84837	3.73162	
6	149	4.86	3.70	0.052	0.299	64.1024	0.4588	3.47495	3.73106	
7	149	3.02	3.62	0.051	0.299	64.1607	0.4589	2.75160	3.71093	
8	149	4.20	3.66	0.051	0.299	64.1925	0.4590	3.81382	3.67945	
9	149	5.43	3.62	0.055	0.298	64.0964	0.4584	2.99088	3.57777	
10	149	4.58	3.61	0.053	0.299	64.2333	0.4605	3.35480	3.59703	
11	149	2.73	3.65	0.050	0.298	63.9553	0.4581	2.17433	3.52599	
12	149	3.08	3.65	0.052	0.298	63.9052	0.4568	2.52598	3.58226	
13	149	5.98	3.58	0.052	0.297	63.8292	0.4561	3.68351	3.55767	
14	149	3.31	3.63	0.052	0.297	63.7531	0.4564	4.50892	3.52816	
15	149	3.77	3.75	0.051	0.298	64.0299	0.4573	3.34761	3.49467	
16	149	3.66	3.67	0.052	0.298	63.9902	0.4575	3.59266	3.47285	
17	149	2.62	3.57	0.051	0.298	63.9367	0.4575	3.44714	3.49001	
18	149	3.25	3.58	0.051	0.296	63.7015	0.4557	3.79603	3.47752	
19	149	4.94	3.62	0.051	0.296	63.5820	0.4539	4.43210	3.45276	
20	149	6.06	3.70	0.053	0.297	63.9175	0.4572	3.00919	3.46335	
21	149	3.21	3.58	0.053	0.298	63.9109	0.4567	2.74280	3.44811	
22	149	2.94	3.55	0.052	0.296	63.6443	0.4544	2.30314	3.46992	
23	149	3.99	3.55	0.051	0.298	63.9363	0.4576	6.41558	3.49292	
24	149	3.11	3.55	0.052	0.296	63.5649	0.4548	3.99448	3.43525	
25	149	3.04	3.63	0.051	0.296	63.5272	0.4542	2.55151	3.41037	
26	149	3.60	3.62	0.050	0.297	63.6961	0.4553	5.01359	3.42069	
27	149	3.38	3.59	0.051	0.297	63.8867	0.4570	3.64070	3.44967	
28	149	6.39	3.57	0.057	0.296	63.4916	0.4529	2.97581	3.37140	
29	149	1.88	3.58	0.052	0.296	63.5143	0.4530	2.80751	3.36569	
30	149	1.71	3.56	0.058	0.297	63.8018	0.4558	3.35983	3.39202	
31	149	2.62	3.51	0.052	0.298	63.9470	0.4571	2.56829	3.39614	
