Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	167	6.18	5.15	0.034	0.409	98.3567	0.5586	8.72132	7.09266	
1	167	8.23	4.34	0.031	0.391	93.9241	0.5334	5.77041	5.86162	
2	167	4.69	4.18	0.017	0.392	94.1528	0.5349	4.81459	5.45079	
3	167	4.27	4.17	0.016	0.393	94.4526	0.5371	5.27287	5.22633	
4	167	2.80	4.01	0.031	0.395	94.9691	0.5406	4.40883	5.14801	
5	167	3.18	4.02	0.016	0.397	95.5200	0.5453	3.12706	5.15473	
6	167	3.51	4.00	0.016	0.391	93.9767	0.5338	4.50531	5.07597	
7	167	6.25	3.93	0.016	0.404	97.0140	0.5576	6.27384	5.04365	
8	167	4.35	4.03	0.031	0.395	95.0683	0.5400	10.84143	4.98167	
9	167	3.92	3.86	0.031	0.394	94.6944	0.5373	4.62594	5.04611	
10	167	2.41	3.91	0.031	0.393	94.5043	0.5362	4.02241	4.99600	
11	167	3.98	4.00	0.031	0.398	95.7546	0.5443	6.34067	4.94345	
12	167	3.10	3.92	0.037	0.396	95.1058	0.5407	6.26285	4.99326	
13	167	3.44	3.99	0.031	0.393	94.5178	0.5359	7.45995	4.90832	
14	167	4.23	3.87	0.016	0.393	94.3912	0.5355	6.00938	4.86776	
15	167	3.54	3.98	0.031	0.400	96.0485	0.5460	4.58866	4.88747	
16	167	5.85	3.86	0.016	0.394	94.6943	0.5379	7.56611	4.87424	
17	167	6.30	3.91	0.016	0.401	96.3350	0.5483	4.25594	4.86457	
18	167	4.86	3.89	0.016	0.394	94.7318	0.5395	4.85033	4.87133	
19	167	4.53	3.86	0.032	0.392	94.3235	0.5355	4.21449	4.92988	
20	167	4.72	3.94	0.031	0.396	95.3154	0.5413	6.04889	4.83227	
21	167	3.01	3.88	0.016	0.396	95.1439	0.5412	5.48459	4.76694	
22	167	3.90	3.96	0.031	0.391	94.1145	0.5343	4.80729	4.85879	
23	167	5.71	3.94	0.031	0.394	94.7133	0.5392	6.13954	4.81140	
24	167	2.35	3.80	0.031	0.397	95.5084	0.5417	4.53688	4.79178	
25	167	6.93	3.87	0.025	0.399	95.9417	0.5445	4.55679	4.80135	
26	167	4.09	3.86	0.016	0.395	94.9816	0.5382	9.35485	4.87863	
27	167	4.86	3.85	0.020	0.392	94.1364	0.5339	7.55097	4.77218	
28	167	5.04	3.87	0.031	0.399	95.9341	0.5452	6.41066	4.81317	
29	167	3.62	3.95	0.031	0.396	95.2102	0.5406	4.39172	4.78807	
30	167	3.32	3.82	0.016	0.391	93.9912	0.5330	5.08061	4.78887	
31	167	3.50	3.87	0.035	0.398	95.5680	0.5421	4.63939	4.76260	
