Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	149	4.43	4.94	0.051	0.476	101.9082	0.6494	8.05100	9.46407	
1	149	3.66	4.04	0.051	0.398	85.2648	0.5828	8.34984	7.93921	
2	149	4.73	3.95	0.052	0.388	83.2912	0.5701	6.35504	7.50670	
3	149	3.47	3.82	0.054	0.402	86.2127	0.5768	7.23036	7.40648	
4	149	4.34	3.76	0.052	0.367	78.7800	0.5285	8.10905	7.23345	
5	149	3.91	3.66	0.056	0.382	81.9722	0.5494	6.47652	7.22305	
6	149	3.42	3.69	0.053	0.372	79.9048	0.5350	6.77286	7.20549	
7	149	3.14	3.70	0.053	0.379	81.1945	0.5428	7.81186	7.18615	
8	149	3.45	3.75	0.052	0.387	83.0429	0.5545	6.65476	7.14412	
9	149	5.34	3.70	0.055	0.372	79.9171	0.5351	6.45946	7.18392	
10	149	3.95	3.67	0.053	0.375	80.3617	0.5405	10.38608	7.15799	
11	149	3.61	3.59	0.053	0.373	79.8945	0.5343	6.40442	7.10397	
12	149	3.64	3.60	0.052	0.377	80.8014	0.5425	6.67233	7.15904	
13	149	4.12	3.63	0.052	0.368	78.8284	0.5272	6.74689	7.08439	
14	149	3.35	3.63	0.052	0.366	78.5485	0.5259	6.30025	7.10108	
15	149	4.87	3.72	0.054	0.378	81.0544	0.5438	6.40664	7.06584	
16	149	3.56	3.55	0.053	0.374	80.3231	0.5368	6.23230	7.22023	
17	149	3.45	3.57	0.052	0.371	79.6607	0.5365	6.68122	7.04981	
18	149	4.09	3.62	0.052	0.374	80.1861	0.5376	7.08977	7.09528	
19	149	3.45	3.64	0.053	0.375	80.4257	0.5376	6.64980	7.08053	
20	149	3.03	3.57	0.052	0.376	80.7651	0.5414	6.06178	7.09288	
21	149	2.80	3.69	0.052	0.371	79.5921	0.5330	10.14935	7.16500	
22	149	3.45	3.61	0.052	0.370	79.4539	0.5336	5.94622	7.08395	
23	149	3.49	3.62	0.052	0.377	80.9088	0.5422	7.50633	7.06729	
24	149	4.40	3.70	0.056	0.374	80.2333	0.5372	10.00805	7.11390	
25	149	3.07	3.53	0.053	0.371	79.4677	0.5332	7.76073	7.03510	
26	149	4.39	3.57	0.052	0.372	79.8874	0.5333	7.40390	7.10875	
27	149	4.14	3.53	0.053	0.374	80.1585	0.5356	6.74135	7.14096	
28	149	4.33	3.53	0.052	0.365	78.3816	0.5249	7.66657	7.11406	
29	149	5.76	3.62	0.051	0.371	79.5286	0.5311	7.21482	7.06207	
30	149	3.72	3.59	0.053	0.378	81.0597	0.5434	6.95589	7.07574	
31	149	3.60	3.57	0.052	0.374	80.1216	0.5364	7.14822	7.13461	
32	149	4.79	3.57	0.052	0.369	79.0710	0.5296	8.21401	7.06537	
33	149	4.21	3.63	0.052	0.368	78.8729	0.5282	8.19335	7.15875	
34	149	3.20	3.57	0.054	0.377	80.8210	0.5423	7.19988	7.13185	
35	149	2.69	3.60	0.052	0.376	80.6852	0.5422	6.46760	7.14737	
36	149	2.99	3.52	0.053	0.370	79.4111	0.5329	7.97768	7.10815	
37	149	2.97	3.54	0.052	0.370	79.3375	0.5306	6.66519	7.08756	
38	149	5.28	3.60	0.061	0.375	80.4952	0.5366	7.18170	7.02926	
39	149	4.27	3.54	0.053	0.376	80.7160	0.5400	8.86645	7.05952	
40	149	3.75	3.54	0.052	0.376	80.6434	0.5360	6.12486	7.15909	
41	149	3.45	3.61	0.053	0.370	79.4357	0.5295	6.78082	7.06523	
42	149	3.40	3.55	0.053	0.369	79.0793	0.5273	6.95902	7.10521	
43	149	4.58	3.57	0.055	0.373	80.1319	0.5335	5.32581	7.13928	
44	149	4.79	3.60	0.053	0.375	80.5161	0.5374	7.24492	7.17589	
45	149	2.61	3.57	0.053	0.372	79.7468	0.5326	7.38526	7.12456	
46	149	2.82	3.55	0.052	0.369	79.0811	0.5273	8.89038	7.15157	
47	149	2.52	3.60	0.052	0.370	79.3644	0.5291	5.68004	7.10306	
48	149	3.89	3.52	0.055	0.373	80.1130	0.5345	6.70484	7.14919	
49	149	3.50	3.59	0.068	0.473	101.5794	0.6733	6.46223	7.09992	
50	149	2.60	3.57	0.055	0.462	99.0250	0.6546	7.11033	7.13974	
51	149	4.08	3.46	0.053	0.400	85.7743	0.5702	6.45884	7.17028	
52	149	3.79	3.63	0.070	0.409	87.7458	0.5989	6.71655	7.19949	
53	149	3.55	3.62	0.052	0.437	93.7393	0.6329	7.74477	7.10034	
54	149	3.72	3.51	0.052	0.434	93.0368	0.6220	6.29638	7.20498	
55	149	3.76	3.57	0.055	0.447	95.7622	0.6270	6.77196	7.15113	
56	149	3.11	3.61	0.067	0.406	87.0124	0.5788	6.59972	7.19663	
57	149	4.61	3.57	0.073	0.407	87.3519	0.5781	6.67959	7.17426	
58	149	2.34	3.64	0.064	0.428	91.7541	0.6074	8.26612	7.10790	
59	149	3.82	3.52	0.052	0.440	94.3493	0.6200	7.53710	7.20075	
60	149	3.59	3.67	0.083	0.397	85.1119	0.5682	5.99671	7.26709	
61	149	2.61	3.48	0.053	0.418	89.6306	0.5973	8.38098	7.20098	
62	149	2.89	3.51	0.081	0.407	87.2472	0.5796	6.24258	7.17558	
63	149	4.09	3.51	0.053	0.435	93.2913	0.6199	7.23803	7.17496	
64	149	3.44	3.56	0.075	1.074	229.5034	1.2698	6.79394	7.29952	
65	149	3.80	3.47	0.053	0.598	128.1293	0.8196	6.88182	7.19168	
66	149	2.97	3.62	0.153	0.604	129.3056	0.8123	8.52789	7.18629	
67	149	2.83	3.48	0.076	0.599	128.4439	0.7887	6.16811	7.28932	
68	149	2.23	3.53	0.064	0.608	130.3771	0.8224	7.29709	7.24762	
69	149	4.27	3.50	0.076	0.551	118.4056	0.7482	7.15188	7.20918	
