Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	193	5.43	5.54	0.030	0.314	87.1457	0.4395	4.33429	6.90396	
1	193	4.13	5.14	0.037	0.279	77.5662	0.4161	4.07599	5.36147	
2	193	4.02	4.91	0.037	0.288	80.0112	0.4309	4.78391	4.98764	
3	193	4.99	4.76	0.043	0.274	76.0828	0.3996	4.10768	4.85981	
4	193	4.68	4.67	0.058	2.476	683.7972	2.5942	4.84997	4.82071	
5	193	4.52	4.62	0.040	0.288	80.1286	0.4255	5.19083	4.74596	
6	193	3.98	4.57	0.041	0.281	77.9880	0.4104	3.39523	4.65419	
7	193	4.65	4.47	0.037	4.656	1285.5188	4.7721	5.18680	4.57698	
8	193	5.02	4.59	0.037	0.262	72.8937	0.3869	4.49069	4.62669	
9	193	4.16	4.42	0.038	0.261	72.4677	0.3835	4.73821	4.48704	
10	193	3.71	4.40	0.037	0.261	72.6428	0.3856	6.21003	4.51375	
11	193	3.34	4.49	0.037	0.261	72.4323	0.3849	5.03847	4.50031	
12	193	4.54	4.42	0.036	0.261	72.4461	0.3840	3.58328	4.42734	
13	193	3.29	4.43	0.037	0.260	72.2982	0.3828	5.79402	4.40874	
14	193	5.13	4.45	0.036	0.260	72.2978	0.3826	3.97731	4.37960	
15	193	4.36	4.28	0.038	0.259	72.1266	0.3813	2.99764	4.33680	
16	193	3.86	4.33	0.037	0.260	72.3097	0.3839	5.87257	4.29188	
17	193	4.03	4.27	0.036	0.259	71.9103	0.3802	5.56140	4.32940	
18	193	4.61	4.29	0.036	0.260	72.2056	0.3828	3.34937	4.26739	
19	193	3.74	4.39	0.037	0.261	72.4764	0.3846	3.97176	4.28298	
20	193	5.17	4.22	0.037	0.260	72.2669	0.3823	4.48460	4.26859	
21	193	5.17	4.20	0.037	0.258	71.6538	0.3792	5.38535	4.23499	
22	193	5.99	4.39	0.038	0.261	72.6090	0.3858	5.87242	4.27362	
23	193	5.71	4.30	0.037	0.260	72.3978	0.3832	3.28482	4.18440	
24	193	5.15	4.24	0.037	0.259	72.1062	0.3813	5.30522	4.19219	
25	193	5.87	4.16	0.036	0.261	72.4889	0.3839	3.69909	4.19497	
26	193	3.75	4.18	0.037	0.260	72.1705	0.3826	3.54699	4.08389	
27	193	4.31	4.31	0.037	0.260	72.4024	0.3836	3.47009	4.14171	
28	193	4.57	4.15	0.038	0.260	72.3332	0.3822	5.95079	4.13326	
29	193	4.62	4.22	0.037	0.259	71.9225	0.3809	3.67793	4.15872	
30	193	4.27	4.15	0.036	0.260	72.4263	0.3838	5.00749	4.08010	
31	193	3.13	4.22	0.040	0.260	72.2003	0.3827	5.72103	4.07880	
32	193	4.01	4.17	0.040	0.260	72.1702	0.3817	3.57112	4.05905	
33	193	4.90	4.21	0.030	0.259	72.0915	0.3808	3.36022	4.09208	
34	193	3.80	4.09	0.040	0.260	72.2832	0.3820	2.90323	4.06082	
35	193	5.21	4.06	0.040	0.259	71.9163	0.3809	4.04783	4.06110	
36	193	2.79	4.13	0.032	0.259	72.1161	0.3823	3.45788	4.02066	
37	193	4.86	4.23	0.043	0.260	72.3324	0.3828	4.29204	4.03342	
38	193	3.28	4.23	0.039	0.260	72.2409	0.3817	3.91762	3.98023	
39	193	5.00	4.09	0.040	0.259	72.0641	0.3807	3.73228	4.03772	
40	193	3.68	4.31	0.036	0.261	72.4927	0.3834	3.55810	3.91828	
41	193	3.26	4.10	0.030	0.262	72.8098	0.3859	2.88764	3.97960	
42	193	4.70	4.01	0.035	0.261	72.5574	0.3841	3.42478	3.92924	
43	193	4.19	4.27	0.030	0.259	72.0444	0.3816	3.27922	3.95561	
44	193	4.00	4.14	0.035	0.260	72.2278	0.3822	3.02994	3.96245	
45	193	3.69	4.09	0.040	0.261	72.5363	0.3838	3.67755	3.98339	
46	193	3.27	4.23	0.044	0.261	72.6256	0.3848	5.33164	3.94632	
47	193	3.72	4.05	0.039	0.261	72.4924	0.3835	5.33439	3.91400	
48	193	7.64	4.20	0.039	0.260	72.2062	0.3813	3.45516	3.90859	
49	193	3.06	4.05	0.040	0.259	72.1081	0.3805	5.43905	3.91635	
50	193	3.44	4.04	0.033	0.260	72.3999	0.3829	3.31722	3.90311	
51	193	3.73	4.10	0.040	0.260	72.2571	0.3814	3.76124	3.91612	
52	193	3.97	4.08	0.030	0.260	72.2992	0.3820	3.49497	3.87079	
53	193	4.81	4.15	0.028	0.260	72.2131	0.3815	3.67671	3.89785	
54	193	3.06	4.07	0.040	0.261	72.5258	0.3837	2.90767	3.89405	
55	193	4.11	4.18	0.030	0.260	72.2320	0.3816	6.07592	3.88967	
56	193	3.98	4.04	0.036	0.259	72.0045	0.3798	3.27643	3.84189	
