Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	149	4.39	4.76	0.047	0.373	79.9020	0.5342	4.52783	6.33479	
1	149	4.72	4.09	0.053	0.379	81.2920	0.5431	3.35433	4.74261	
2	149	2.86	3.81	0.051	0.368	78.7930	0.5261	4.50992	4.45136	
3	149	3.92	3.84	0.051	0.372	79.7311	0.5350	4.84155	4.27480	
4	149	2.75	3.70	0.052	0.370	79.4008	0.5302	4.94955	4.18432	
5	149	4.77	3.68	0.051	0.375	80.3193	0.5369	5.70093	4.13492	
6	149	3.64	3.77	0.052	0.374	80.3412	0.5366	4.75660	4.09497	
7	149	2.47	3.72	0.051	0.375	80.4444	0.5385	4.25100	4.06508	
8	149	4.32	3.57	0.052	0.371	79.6683	0.5324	3.50388	4.11243	
9	149	4.35	3.65	0.051	0.388	83.2564	0.5631	3.40898	4.10266	
10	149	3.58	3.62	0.051	0.373	80.0656	0.5345	3.60043	4.02325	
11	149	5.34	3.68	0.051	0.372	79.7481	0.5322	4.15834	3.98808	
12	149	2.67	3.58	0.052	0.374	80.1364	0.5358	4.53798	3.96204	
13	149	3.60	3.59	0.053	0.375	80.5687	0.5368	3.14338	4.04981	
14	149	4.65	3.53	0.052	0.379	81.2569	0.5444	5.42940	3.95918	
15	149	4.27	3.62	0.053	0.373	80.0947	0.5362	2.61775	3.98085	
16	149	3.46	3.68	0.052	0.371	79.6476	0.5313	3.33120	3.93816	
17	149	2.90	3.62	0.052	0.373	79.9877	0.5353	3.00615	3.99204	
18	149	2.80	3.54	0.054	0.381	81.7434	0.5480	2.21335	3.95343	
19	149	4.96	3.58	0.067	0.380	81.5601	0.5433	3.69393	3.90044	
20	149	3.86	3.56	0.052	0.372	79.8637	0.5330	3.41223	3.87529	
21	149	3.78	3.64	0.052	0.374	80.1837	0.5357	3.46524	3.91971	
22	149	2.47	3.60	0.057	0.377	80.8794	0.5388	3.78173	3.92596	
23	149	3.74	3.57	0.053	0.375	80.4807	0.5363	3.17897	3.93593	
24	149	3.47	3.60	0.053	0.371	79.6366	0.5306	2.59518	3.91799	
25	149	2.55	3.58	0.053	0.373	80.0109	0.5331	4.43501	3.91747	
