Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	167	7.36	5.43	0.020	0.450	108.2261	0.6095	7.99378	8.94832	
1	167	4.29	4.70	0.024	0.382	91.8090	0.5248	8.71593	7.83005	
2	167	4.00	4.34	0.025	0.401	96.3342	0.5450	6.52697	7.31526	
3	167	4.61	4.13	0.031	0.408	98.0291	0.5634	6.74737	7.14777	
4	167	3.31	4.23	0.016	0.409	98.3294	0.5552	9.66891	7.12623	
5	167	2.39	4.08	0.016	0.407	97.7821	0.5544	5.58541	6.99136	
6	167	2.02	4.16	0.024	0.414	99.4851	0.5619	6.15084	6.98152	
7	167	7.33	4.14	0.023	0.394	94.6775	0.5378	11.62570	6.86255	
8	167	3.81	3.92	0.023	0.394	94.7010	0.5376	6.08326	6.88859	
9	167	1.59	4.03	0.023	0.400	96.2013	0.5478	7.65666	6.86600	
10	167	2.11	4.05	0.016	0.432	103.8521	0.5836	5.64690	6.79987	
11	167	3.75	4.12	0.032	0.410	98.4474	0.5569	8.63282	6.91005	
12	167	4.78	4.08	0.029	0.449	107.9849	0.6244	6.35309	6.84385	
13	167	4.44	3.99	0.023	0.499	119.8786	0.6515	6.41410	6.77214	
14	167	4.06	4.19	0.024	0.458	110.0872	0.6076	6.87745	6.75749	
15	167	5.29	3.90	0.030	0.549	131.9858	0.7142	6.47165	6.79360	
16	167	3.72	4.02	0.026	0.440	105.8229	0.6057	7.53402	6.75561	
17	167	3.42	3.99	0.029	0.446	107.6795	0.6135	6.90213	6.77615	
18	167	4.27	3.95	0.025	0.436	104.8295	0.5998	6.25769	6.78200	
19	167	3.45	4.01	0.025	0.420	101.1349	0.5739	5.60727	6.79933	
20	167	5.33	4.02	0.023	0.475	114.0419	0.6228	6.89043	6.74060	
21	167	7.13	4.05	0.023	0.456	109.5674	0.6032	6.18530	6.76802	
22	167	3.80	4.04	0.023	0.398	95.6860	0.5449	6.70286	6.74174	
23	167	5.54	3.98	0.023	0.393	94.3884	0.5374	6.95912	6.73007	
24	167	3.04	3.91	0.023	0.473	113.6264	0.6219	7.82713	6.78385	
25	167	3.79	4.06	0.023	0.511	122.7907	0.6607	9.41861	6.77414	
26	167	3.37	3.90	0.024	0.533	127.9661	0.6838	6.82333	6.67410	
27	167	4.25	4.02	0.023	0.387	92.9629	0.5284	8.71646	6.74484	
28	167	5.43	3.87	0.023	0.391	93.9372	0.5348	6.39514	6.75825	
29	167	3.78	3.93	0.024	0.387	93.0747	0.5295	4.70461	6.70262	
30	167	4.18	3.99	0.024	0.387	93.1633	0.5295	6.70915	6.68329	
31	167	3.37	4.01	0.022	0.388	93.2621	0.5293	9.23704	6.65119	
32	167	2.85	4.02	0.023	0.388	93.1727	0.5297	8.57808	6.70395	
33	167	3.33	3.92	0.023	0.389	93.5569	0.5310	9.86268	6.70196	
34	167	3.56	4.00	0.022	0.390	93.7987	0.5325	7.27249	6.68781	
35	167	3.39	3.88	0.023	0.388	93.1782	0.5297	7.29163	6.67710	
36	167	5.44	3.85	0.023	0.386	92.7689	0.5268	8.30973	6.71345	
37	167	4.16	4.04	0.023	0.392	94.2265	0.5342	12.38595	6.73497	
38	167	4.12	3.96	0.023	0.387	93.1254	0.5292	6.01824	6.64284	
39	167	4.64	3.89	0.023	0.388	93.3580	0.5312	6.83470	6.68691	
40	167	5.04	3.91	0.023	0.391	94.0246	0.5350	6.74816	6.73947	
41	167	3.68	3.93	0.022	0.387	93.0639	0.5296	7.84862	6.64496	
42	167	7.93	3.89	0.023	0.388	93.1738	0.5297	7.77201	6.73534	
43	167	3.40	4.12	0.024	0.393	94.6033	0.5379	7.61322	6.72343	
44	167	4.07	3.99	0.024	0.388	93.2791	0.5294	7.05226	6.71187	
45	167	3.68	3.93	0.023	0.386	92.7063	0.5259	6.88168	6.70318	
46	167	4.93	3.89	0.023	0.387	93.0391	0.5280	6.25331	6.67017	
47	167	5.17	3.87	0.023	0.388	93.3507	0.5300	7.97488	6.72517	
48	167	5.83	4.06	0.022	0.393	94.3423	0.5362	6.30169	6.71439	
49	167	3.74	3.98	0.023	0.387	93.0941	0.5287	5.72450	6.69281	
50	167	4.82	3.95	0.023	0.387	93.1155	0.5290	6.08696	6.68130	
51	167	4.43	3.82	0.023	0.391	93.9094	0.5328	9.62222	6.73356	
52	167	3.13	3.91	0.022	0.388	93.1699	0.5295	6.72747	6.69789	
53	167	3.27	3.99	0.022	0.385	92.7580	0.5271	6.45528	6.74908	
54	167	7.94	3.95	0.026	0.391	93.9075	0.5345	6.83992	6.65269	
55	167	3.56	3.97	0.023	0.387	92.9263	0.5279	6.52396	6.67910	
56	167	2.37	3.89	0.103	0.387	93.0536	0.5282	6.24740	6.65067	
57	167	5.53	4.01	0.024	0.442	106.3916	0.5969	6.18718	6.68761	
58	167	4.88	3.92	0.023	0.435	104.5665	0.5990	8.89107	6.72250	
59	167	3.36	3.98	0.023	0.393	94.4086	0.5366	10.36639	6.71724	
60	167	4.98	3.97	0.023	0.381	91.5510	0.5221	9.12969	6.70912	
61	167	5.71	3.90	0.024	0.381	91.5896	0.5231	6.85249	6.68167	
62	167	7.83	4.11	0.023	0.386	92.9761	0.5284	9.09491	6.68242	
63	167	4.18	4.01	0.022	0.386	92.8413	0.5302	6.64384	6.74449	
64	167	3.48	3.85	0.023	0.380	91.2519	0.5200	6.38325	6.67149	
65	167	3.78	4.02	0.024	0.388	93.2386	0.5348	11.66803	6.73151	
66	167	5.65	3.84	0.023	0.397	95.5249	0.5471	5.95697	6.71448	
67	167	3.89	3.95	0.023	0.381	91.5558	0.5230	6.16440	6.68894	
68	167	9.75	3.98	0.023	0.380	91.3261	0.5212	8.25959	6.74501	
69	167	1.98	3.90	0.023	0.380	91.4264	0.5216	5.69605	6.72750	
70	167	5.02	3.91	0.023	0.386	92.8037	0.5286	6.67493	6.73032	
71	167	5.36	3.90	0.023	0.387	92.9377	0.5296	8.21516	6.81340	
72	167	6.03	3.94	0.023	0.381	91.5079	0.5226	5.30208	6.78381	
73	167	4.22	3.99	0.023	0.402	96.6215	0.5636	7.39757	6.63793	
74	167	5.18	3.91	0.023	0.388	93.1660	0.5308	8.75654	6.72460	
75	167	5.29	4.08	0.023	0.384	92.2233	0.5255	6.38179	6.75725	
76	167	3.12	4.08	0.023	0.380	91.4646	0.5214	5.14088	6.76025	
77	167	1.22	3.88	0.023	0.381	91.5940	0.5220	6.15465	6.76636	
