Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	86	3.46	4.03	0.052	0.688	85.1889	1.0110	5.54824	5.79105	
1	86	4.09	3.85	0.054	0.473	58.6956	0.7631	5.36292	5.84422	
2	86	4.44	3.94	0.052	0.468	58.0735	0.7539	5.39811	5.79089	
3	86	4.27	3.83	0.057	0.466	57.8820	0.7495	6.35445	5.74034	
4	86	3.19	3.91	0.055	0.490	60.8252	0.7964	6.07340	5.87638	
5	86	3.90	3.89	0.054	0.483	60.0302	0.7816	6.07470	5.77154	
6	86	3.10	3.93	0.055	0.483	60.0486	0.7822	4.64760	5.83204	
7	86	3.85	3.93	0.055	0.486	60.3867	0.7848	6.42749	5.78119	
8	86	2.78	3.90	0.054	0.492	61.1150	0.7962	5.49997	5.74910	
9	86	3.18	4.00	0.055	0.493	61.1890	0.7971	5.64388	5.70258	
10	86	3.95	3.94	0.056	0.488	60.5694	0.7866	6.02108	5.80958	
11	86	4.42	3.95	0.053	0.482	59.8680	0.7791	7.03816	5.77060	
12	86	3.88	3.87	0.055	0.485	60.2128	0.7850	6.34675	5.79121	
13	86	3.60	3.90	0.054	0.537	66.7354	0.8846	6.24833	5.79299	
14	86	4.64	3.91	0.053	0.513	63.7444	0.8381	7.20114	5.90108	
15	86	4.76	3.95	0.055	0.496	61.6354	0.8040	5.93588	5.83876	
16	86	4.41	3.84	0.055	0.495	61.5504	0.8039	5.06886	5.80316	
17	86	4.15	3.86	0.055	0.487	60.4653	0.7893	5.45295	5.69193	
18	86	4.10	4.08	0.053	0.488	60.6411	0.7888	5.34062	5.71594	
19	86	4.38	4.03	0.054	0.501	62.2269	0.8154	5.99203	5.80522	
20	86	3.50	3.99	0.059	0.495	61.5027	0.8032	4.87316	5.80980	
21	86	4.92	4.05	0.054	0.493	61.2988	0.8000	5.79313	5.70921	
22	86	4.48	3.81	0.053	0.489	60.7557	0.7925	6.26602	5.71420	
23	86	2.30	3.94	0.051	0.456	56.6140	0.7355	4.57674	5.72399	
24	86	4.00	3.98	0.052	0.453	56.3103	0.7302	6.12569	5.80321	
25	86	4.00	3.93	0.051	0.456	56.6850	0.7364	4.97267	5.74986	
26	86	3.07	3.93	0.052	0.457	56.7906	0.7382	7.04110	5.86787	
27	86	3.99	3.94	0.051	0.458	56.9572	0.7384	5.63644	5.70976	
28	86	2.83	3.95	0.052	0.461	57.3208	0.7436	4.86969	5.80868	
29	86	4.01	3.92	0.052	0.461	57.2331	0.7429	5.46069	5.78201	
30	86	5.02	4.00	0.052	0.462	57.3926	0.7452	6.02352	5.82967	
31	86	3.86	4.07	0.054	0.459	57.0661	0.7396	8.92052	5.82432	
32	86	3.07	3.84	0.053	0.456	56.7054	0.7350	7.00486	5.76469	
33	86	3.38	3.90	0.052	0.459	57.0408	0.7399	5.82183	5.73042	
34	86	2.58	3.88	0.052	0.460	57.1395	0.7413	5.18476	5.71757	
35	86	3.17	3.96	0.052	0.462	57.4207	0.7454	5.40861	5.80397	
36	86	2.42	4.07	0.052	0.467	57.9925	0.7535	8.33397	5.81365	
37	86	3.65	3.88	0.053	0.464	57.6447	0.7471	7.39801	5.74224	
38	86	3.34	3.87	0.052	0.454	56.4345	0.7324	5.43159	5.74078	
39	86	3.35	3.87	0.053	0.459	57.0054	0.7409	4.98595	5.78659	
40	86	2.70	3.96	0.052	0.461	57.3363	0.7447	6.79690	5.81250	
41	86	4.60	4.03	0.053	0.461	57.2962	0.7433	5.84879	5.75011	
42	86	6.05	3.92	0.055	0.462	57.4226	0.7450	7.20103	5.74738	
43	86	2.59	4.01	0.063	0.449	55.7468	0.7218	5.76453	5.87194	
44	86	4.16	4.05	0.051	0.476	59.1889	0.7736	6.33959	5.72486	
45	86	4.78	3.91	0.054	0.501	62.2835	0.8143	5.41188	5.73807	
46	86	5.12	3.98	0.058	0.500	62.0709	0.8082	6.77212	5.69716	
47	86	4.71	3.86	0.064	0.524	65.2358	0.8427	4.92357	5.83659	
48	86	3.35	3.90	0.057	0.508	63.0420	0.8104	6.74218	5.84135	
49	86	4.43	3.97	0.056	0.500	62.2642	0.8052	7.14851	5.83273	
50	86	4.14	3.94	0.056	0.498	61.8873	0.7963	5.88568	5.86004	
51	86	4.45	3.84	0.064	0.531	66.0124	0.8496	6.01319	5.85630	
52	86	3.59	3.97	0.059	0.521	64.7252	0.8365	5.25788	5.85148	
53	86	4.31	3.96	0.061	0.492	61.2481	0.7876	6.47174	5.77503	
54	86	3.91	3.95	0.057	0.488	60.6529	0.7833	6.30610	5.93670	
55	86	3.17	4.07	0.058	0.509	63.1811	0.8155	5.58786	5.75904	
56	86	3.94	3.87	0.061	0.500	62.2528	0.8016	5.28505	5.87781	
57	86	5.34	4.05	0.061	0.521	64.7480	0.8421	5.74150	5.78934	
58	86	3.78	3.99	0.057	0.499	62.0575	0.8024	6.99963	5.87897	
59	86	2.52	3.86	0.057	0.503	62.5278	0.8100	4.40883	5.73052	
60	86	4.37	3.90	0.060	0.506	62.8366	0.8131	4.69643	5.78152	
61	86	4.08	4.15	0.061	0.488	60.5690	0.7806	7.13856	5.85384	
62	86	5.46	4.17	0.058	0.488	60.7000	0.7775	6.90059	5.97784	
63	86	5.72	4.03	0.060	0.516	64.1111	0.8293	7.29805	5.86406	
64	86	4.08	3.93	0.056	0.516	64.1358	0.8293	5.36643	5.83855	
65	86	3.02	3.92	0.057	0.497	61.7401	0.8005	5.98056	5.90391	
66	86	3.25	3.97	0.062	0.480	59.6947	0.7685	5.68404	5.82734	
67	86	5.08	4.06	0.057	0.516	64.2576	0.8308	5.44669	5.91039	
68	86	3.50	4.03	0.059	0.524	65.0812	0.8458	5.51923	5.81756	
69	86	5.85	4.07	0.059	0.501	62.2640	0.8018	6.12007	5.83028	
70	86	3.70	4.11	0.060	0.522	64.9120	0.8383	5.47574	5.86451	
71	86	2.74	3.87	0.061	0.530	65.8572	0.8597	5.05570	5.85667	
72	86	3.72	4.08	0.064	0.541	67.2626	0.8767	5.35884	5.86410	
73	86	3.80	4.03	0.059	0.526	65.2770	0.8538	5.99486	5.96527	
74	86	3.47	3.93	0.060	0.526	65.3100	0.8491	4.58275	5.79698	
75	86	3.95	3.91	0.059	0.534	66.3193	0.8618	4.41223	5.89220	
76	86	5.16	3.97	0.056	0.550	68.3598	0.8865	6.28989	5.84906	
77	86	3.03	3.89	0.057	0.570	70.9409	0.9342	5.84686	5.89759	
78	86	3.53	3.90	0.061	0.543	67.4255	0.8812	5.89329	5.89160	
79	86	4.15	4.05	0.058	0.524	65.0498	0.8389	5.14217	5.85287	
80	86	3.92	3.94	0.057	0.518	64.4175	0.8397	5.32096	5.86897	
81	86	4.48	3.92	0.057	0.511	63.5301	0.8222	6.51220	5.91647	
82	86	3.85	3.96	0.060	0.533	66.1753	0.8616	6.05264	5.88891	
83	86	3.03	4.16	0.056	0.481	59.7903	0.7720	5.95239	5.86649	
84	86	3.26	3.93	0.056	0.492	61.0655	0.7924	6.08691	5.83794	
85	86	3.33	3.96	0.056	0.470	58.3811	0.7496	5.42128	5.90559	
86	86	4.39	3.98	0.057	0.470	58.4332	0.7504	6.48551	5.92548	
87	86	4.67	4.01	0.057	0.473	58.7864	0.7544	5.54892	5.87613	
88	86	3.38	3.93	0.057	0.478	59.4080	0.7641	6.27228	5.88766	
89	86	3.19	3.97	0.057	0.474	58.8858	0.7568	6.19043	5.97724	
90	86	4.53	3.97	0.056	0.473	58.6995	0.7530	5.85987	5.89994	
91	86	4.09	3.86	0.056	0.470	58.3927	0.7505	8.30214	5.93517	
92	86	4.15	3.95	0.057	0.471	58.5064	0.7520	5.75945	5.84431	
93	86	2.28	3.88	0.058	0.478	59.3152	0.7639	5.12338	5.87262	
94	86	3.58	4.04	0.057	0.478	59.4327	0.7650	5.48095	5.91254	
95	86	4.16	3.92	0.056	0.476	59.0664	0.7592	6.88227	5.91754	
96	86	5.31	4.10	0.056	0.470	58.3403	0.7493	5.80881	5.91352	
97	86	3.45	4.02	0.056	0.469	58.3032	0.7490	5.91440	6.01216	
98	86	2.58	3.95	0.055	0.470	58.3588	0.7497	5.35575	5.94765	
99	86	3.94	3.88	0.055	0.476	59.1439	0.7612	8.34271	5.96104	
100	86	4.13	3.95	0.056	0.476	59.1281	0.7611	6.36141	5.99931	
101	86	3.96	3.98	0.057	0.475	58.9915	0.7594	6.11789	6.01436	
102	86	3.55	3.96	0.056	0.474	58.9104	0.7583	6.00096	5.94112	
103	86	4.24	3.89	0.056	0.472	58.6612	0.7545	6.53919	5.94448	
104	86	3.73	4.02	0.056	0.474	58.9175	0.7581	5.31873	5.96463	
105	86	3.87	3.90	0.056	0.479	59.5272	0.7657	6.86177	6.01222	
106	86	3.85	3.97	0.057	0.474	58.9603	0.7584	5.61395	6.05884	
107	86	3.02	3.99	0.057	0.475	59.0036	0.7588	5.17256	6.04288	
108	86	4.29	3.99	0.057	0.470	58.3610	0.7498	5.03665	6.04225	
109	86	3.51	4.01	0.079	0.471	58.6178	0.7523	5.39068	5.96115	
110	86	3.56	4.09	0.057	0.476	59.0809	0.7609	5.91383	5.95853	
111	86	3.46	3.96	0.057	0.477	59.2860	0.7630	5.11741	6.00549	
112	86	3.77	3.96	0.058	0.479	59.5397	0.7672	5.18349	6.06592	
113	86	4.73	3.86	0.057	0.471	58.5651	0.7525	6.57699	6.01391	
114	86	3.39	3.96	0.056	0.471	58.4587	0.7513	5.73741	5.94257	
115	86	3.81	4.05	0.056	0.470	58.3708	0.7509	6.14942	5.99336	
116	86	5.01	4.00	0.057	0.478	59.3681	0.7651	5.11198	6.04022	
117	86	3.46	3.99	0.057	0.477	59.2383	0.7628	5.80270	5.92369	
118	86	3.25	3.92	0.056	0.472	58.5778	0.7522	6.73537	5.94907	
119	86	2.98	3.95	0.057	0.468	58.1639	0.7473	5.31508	6.05870	
120	86	4.71	3.89	0.057	0.469	58.2048	0.7475	5.81925	6.06821	
121	86	4.12	3.90	0.057	0.470	58.3513	0.7496	5.93140	6.04479	
122	86	2.52	3.87	0.056	0.474	58.8977	0.7577	5.07470	5.97060	
123	86	4.94	4.06	0.056	0.477	59.3177	0.7642	4.57588	5.98935	
124	86	4.01	4.04	0.057	0.469	58.2544	0.7491	5.94708	5.97182	
125	86	2.42	3.73	0.058	0.471	58.5220	0.7523	5.99553	5.97086	
126	86	3.89	3.87	0.058	0.476	59.0851	0.7608	5.50747	5.87590	
127	86	4.83	3.87	0.056	0.477	59.2916	0.7641	5.82226	5.96017	
128	86	3.39	3.87	0.056	0.480	59.6276	0.7689	5.96884	5.92106	
129	86	4.42	3.84	0.055	0.470	58.4034	0.7512	4.88753	5.91847	
130	86	3.27	3.77	0.056	0.471	58.4411	0.7518	7.03542	5.87948	
131	86	3.19	3.91	0.057	0.478	59.3344	0.7636	6.16645	5.80905	
132	86	3.62	3.87	0.056	0.477	59.2481	0.7623	6.33311	5.86541	
133	86	4.02	3.89	0.055	0.473	58.7723	0.7560	5.69939	5.80380	
134	86	4.31	3.97	0.056	0.469	58.3185	0.7494	5.67900	5.91884	
135	86	3.63	3.84	0.056	0.471	58.5553	0.7531	6.11428	5.76771	
136	86	3.51	3.81	0.058	0.472	58.6333	0.7542	6.38887	5.79869	
137	86	3.08	3.90	0.057	0.481	59.7148	0.7698	6.14224	5.78307	
138	86	3.50	3.93	0.058	0.479	59.5037	0.7674	5.36477	5.82468	
139	86	4.27	3.86	0.058	0.473	58.8309	0.7572	5.02166	5.87947	
140	86	4.01	3.83	0.056	0.473	58.7764	0.7562	4.91569	5.83373	
141	86	3.44	3.94	0.056	0.470	58.3632	0.7502	5.50425	5.82538	
142	86	3.84	3.93	0.056	0.470	58.4199	0.7506	5.52346	5.83568	
143	86	3.44	3.94	0.057	0.472	58.6411	0.7541	6.38557	5.83499	
144	86	4.45	3.78	0.056	0.479	59.5053	0.7666	6.53604	5.82309	
145	86	4.28	3.83	0.055	0.478	59.4010	0.7651	5.84372	5.87446	
146	86	2.72	3.81	0.056	0.470	58.3431	0.7503	7.95197	5.87982	
147	86	4.24	3.78	0.055	0.468	58.1957	0.7479	7.32148	5.81324	
148	86	4.81	3.84	0.057	0.472	58.6425	0.7546	5.92248	5.88506	
149	86	3.27	3.82	0.057	0.469	58.2418	0.7479	4.63153	5.96606	
150	86	4.83	3.81	0.056	0.472	58.6248	0.7537	6.44766	5.88057	
151	86	6.48	3.91	0.057	0.481	59.7410	0.7714	4.98153	5.77036	
152	86	3.92	3.82	0.058	0.476	59.1961	0.7623	4.47515	5.86627	
153	86	3.76	3.81	0.056	0.473	58.7858	0.7563	4.23661	5.78322	
154	86	3.89	3.84	0.056	0.470	58.3605	0.7494	5.42287	5.84798	
155	86	4.11	3.79	0.057	0.469	58.3171	0.7487	5.25678	5.86977	
156	86	2.38	3.83	0.056	0.476	59.1044	0.7615	9.33698	5.95145	
157	86	1.88	3.85	0.057	0.476	59.1327	0.7613	4.16487	5.82449	
158	86	3.53	3.87	0.056	0.474	58.8387	0.7566	5.63050	5.86922	
159	86	3.85	3.83	0.056	0.476	59.0692	0.7604	5.48291	5.87179	
160	86	3.63	3.87	0.058	0.469	58.2320	0.7479	5.62315	5.85383	
161	86	4.72	3.83	0.056	0.468	58.1172	0.7462	5.21616	5.83711	
162	86	3.61	3.81	0.056	0.472	58.6088	0.7533	6.33534	5.79191	
163	86	3.14	3.82	0.058	0.480	59.5752	0.7677	6.11037	5.89004	
164	86	3.65	3.79	0.056	0.473	58.8217	0.7559	5.60901	5.84526	
165	86	3.77	3.80	0.058	0.470	58.3263	0.7502	6.15245	5.83740	
166	86	3.65	3.85	0.057	0.468	58.0938	0.7467	5.66873	5.85950	
167	86	4.28	3.81	0.056	0.468	58.1127	0.7460	4.46638	5.90298	
168	86	3.70	3.86	0.056	0.469	58.3231	0.7497	4.66041	5.84910	
169	86	4.63	3.86	0.056	0.476	59.1981	0.7616	4.79334	5.81463	
170	86	3.24	3.87	0.057	0.478	59.3276	0.7639	6.12587	5.88522	
