Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	86	5.40	4.06	0.069	0.568	70.4299	0.8428	4.25144	4.78827	
1	86	5.38	4.01	0.051	0.454	56.3984	0.7331	4.49239	4.91243	
2	86	3.66	3.98	0.052	0.458	56.8815	0.7347	3.23272	4.87662	
3	86	3.54	3.98	0.051	0.459	56.9285	0.7365	2.70777	4.81351	
4	86	4.13	3.99	0.051	0.455	56.5169	0.7296	3.88361	4.84737	
5	86	3.09	3.90	0.050	0.458	56.7919	0.7334	4.26291	4.83423	
6	86	4.64	3.86	0.051	0.459	56.9830	0.7362	3.77194	4.77771	
7	86	3.87	4.02	0.050	0.460	57.1767	0.7386	4.03651	4.80644	
8	86	4.81	3.95	0.056	0.456	56.6578	0.7307	4.86950	4.71527	
9	86	4.47	4.05	0.050	0.455	56.5369	0.7291	3.81069	4.70213	
10	86	5.47	4.01	0.051	0.458	56.9169	0.7335	4.84835	4.66951	
11	86	4.87	3.85	0.060	0.462	57.3470	0.7416	3.56942	4.77935	
12	86	5.28	4.00	0.051	0.462	57.4242	0.7419	4.46698	4.73356	
13	86	3.64	3.97	0.050	0.456	56.6758	0.7345	4.85329	4.68636	
14	86	4.20	4.02	0.051	0.458	56.8873	0.7355	4.70786	4.70021	
15	86	3.73	4.07	0.052	0.459	57.0080	0.7377	5.03411	4.72440	
16	86	4.35	4.08	0.051	0.455	56.4972	0.7316	5.01206	4.71194	
17	86	3.80	3.91	0.052	0.459	57.0584	0.7372	4.21431	4.61617	
18	86	5.03	4.11	0.052	0.459	56.9672	0.7382	5.30690	4.70031	
19	86	3.59	4.07	0.050	0.460	57.1239	0.7393	4.54625	4.64889	
20	86	3.59	3.92	0.062	0.460	57.1501	0.7400	4.32435	4.69070	
21	86	3.34	4.12	0.071	0.490	60.7664	0.7859	4.41219	4.66543	
22	86	4.78	3.95	0.052	0.460	57.0974	0.7382	3.98775	4.63021	
23	86	4.62	3.82	0.052	0.461	57.2239	0.7416	5.31348	4.76875	
24	86	4.40	4.08	0.052	0.469	58.3153	0.7561	4.83738	4.69279	
25	86	4.54	3.99	0.052	0.469	58.3197	0.7529	5.81645	4.68306	
26	86	4.46	4.06	0.053	0.457	56.7223	0.7334	4.48147	4.70040	
27	86	3.98	4.02	0.052	0.464	57.5640	0.7444	4.21828	4.60551	
28	86	3.99	3.88	0.051	0.468	58.1606	0.7519	4.46615	4.72379	
29	86	3.59	3.85	0.051	0.459	56.9581	0.7374	4.45279	4.67211	
30	86	5.16	3.98	0.051	0.460	57.1665	0.7396	4.59432	4.64874	
31	86	3.87	3.94	0.099	0.462	57.3144	0.7417	4.16591	4.67039	
32	86	3.09	3.84	0.052	0.460	57.1042	0.7387	4.54559	4.64131	
33	86	4.15	3.91	0.089	0.462	57.4307	0.7446	4.34072	4.69141	
34	86	2.74	4.07	0.051	0.464	57.6400	0.7461	4.59060	4.72353	
35	86	3.84	3.98	0.050	0.463	57.5031	0.7448	5.06193	4.66959	
36	86	3.27	4.05	0.051	0.460	57.0790	0.7363	4.26045	4.70527	
37	86	3.39	4.06	0.054	0.458	56.8929	0.7368	3.83940	4.62943	
38	86	2.93	4.02	0.051	0.457	56.7975	0.7353	5.23223	4.65992	
39	86	4.17	3.95	0.051	0.459	56.9964	0.7364	4.07556	4.66721	
40	86	3.71	3.90	0.051	0.462	57.3604	0.7435	4.17710	4.66395	
41	86	3.86	4.02	0.052	0.462	57.4178	0.7428	4.70093	4.66503	
42	86	5.45	4.03	0.146	0.463	57.4671	0.7455	4.75997	4.62565	
43	86	4.21	3.95	0.052	0.460	57.1278	0.7366	4.52135	4.63866	
44	86	4.07	3.93	0.052	0.459	57.0609	0.7378	4.69595	4.74650	
45	86	4.22	3.96	0.051	0.457	56.7581	0.7334	5.42201	4.67135	
46	86	2.31	3.92	0.052	0.484	60.0879	0.7822	3.81843	4.67088	
47	86	2.64	3.93	0.053	0.460	57.1124	0.7388	5.38276	4.69355	
48	86	5.25	4.03	0.052	0.459	57.0216	0.7379	4.06878	4.63577	
49	86	2.88	4.08	0.051	0.462	57.3733	0.7412	3.37305	4.60799	
50	86	3.66	4.00	0.051	0.468	58.1103	0.7528	5.53352	4.68355	
51	86	3.97	3.94	0.058	0.501	62.2157	0.8019	4.67789	4.67818	
52	86	3.35	3.89	0.070	0.478	59.3571	0.7650	8.22031	4.66399	
53	86	5.74	4.04	0.052	0.497	61.6445	0.7868	4.86898	4.67905	
54	86	2.74	3.91	0.051	0.493	61.1852	0.7831	4.76846	4.67319	
55	86	3.55	3.95	0.056	0.485	60.1812	0.7783	4.70606	4.76815	
56	86	4.22	3.94	0.054	0.501	62.1611	0.7851	4.51864	4.68888	
57	86	2.55	4.12	0.053	0.511	63.5650	0.8160	4.03297	4.51887	
58	86	2.98	4.06	0.064	0.528	65.5655	0.8291	5.84794	4.72035	
59	86	3.49	4.03	0.083	0.594	73.7291	0.9345	7.44352	4.60108	
60	86	5.70	4.03	0.052	0.549	68.1579	0.8655	4.51636	4.65009	
61	86	4.23	3.92	0.051	0.485	60.2346	0.7780	4.21223	4.57642	
62	86	3.65	3.98	0.052	0.474	58.9062	0.7634	4.83091	4.68618	
63	86	4.38	3.89	0.107	0.480	59.5429	0.7742	4.74633	4.68481	
64	86	2.31	4.08	0.052	0.477	59.2260	0.7684	3.67207	4.60029	
65	86	3.81	3.95	0.051	0.467	58.0485	0.7509	4.85492	4.54471	
66	86	3.49	3.98	0.052	0.469	58.3296	0.7541	4.22155	4.65870	
67	86	3.80	4.01	0.051	0.467	57.9855	0.7511	3.95465	4.60807	
68	86	3.11	3.92	0.052	0.469	58.2276	0.7562	4.46777	4.67557	
69	86	2.95	3.97	0.052	0.525	65.1223	0.8257	3.80951	4.67665	
70	86	3.49	3.97	0.049	0.542	67.1845	0.8501	3.75706	4.59563	
71	86	3.96	3.96	0.058	0.608	75.2923	0.8932	2.97201	4.57161	
72	86	3.14	4.02	0.051	0.490	60.8912	0.7754	5.83835	4.61583	
73	86	4.19	4.00	0.056	0.471	58.5231	0.7535	4.10107	4.64324	
74	86	5.14	3.97	0.051	0.571	70.8097	0.8534	4.77005	4.61929	
75	86	4.29	3.89	0.067	0.496	61.5574	0.7931	3.89783	4.68651	
76	86	4.82	4.00	0.059	0.589	73.0590	0.9072	4.10776	4.57493	
77	86	4.49	3.95	0.052	0.530	65.8141	0.8369	7.17593	4.63351	
78	86	3.20	4.12	0.051	0.540	67.0936	0.8413	4.65068	4.66507	
79	86	3.56	4.07	0.051	0.495	61.3978	0.7825	3.81153	4.60191	
80	86	4.09	4.02	0.052	0.516	64.0282	0.8002	6.85937	4.64180	
81	86	3.28	4.04	0.073	0.546	67.9648	0.8590	4.06990	4.59025	
82	86	3.51	3.90	0.073	0.576	71.6097	0.8987	4.24330	4.64175	
83	86	5.25	4.06	0.085	0.589	73.0937	0.9095	6.53863	4.64154	
84	86	3.65	3.95	0.079	0.576	71.5955	0.8870	5.52358	4.61708	
85	86	5.30	4.03	0.057	0.534	66.4209	0.8457	4.48203	4.76554	
86	86	3.32	3.91	0.059	0.561	69.6563	0.8725	4.01801	4.58322	
87	86	3.40	3.97	0.067	0.560	69.5730	0.8734	3.11953	4.59823	
88	86	4.92	4.04	0.067	0.542	67.2853	0.8474	4.94913	4.60277	
