Epoch	Train Loader size	Val Loss	Val Loss Average	Batch Time	Batch Time Average	Data Time	Data Time Average	Loss	Loss Average
0	158	4.41	4.53	0.037	0.418	94.9228	0.5952	4.48518	6.44267	
1	158	4.96	4.10	0.037	0.386	87.7319	0.5415	4.52507	5.00080	
2	158	3.11	4.03	0.037	0.380	86.4787	0.5359	2.93287	4.65354	
3	158	2.48	4.00	0.027	0.378	86.0567	0.5271	4.80235	4.56776	
4	158	2.19	3.85	0.037	0.377	85.7565	0.5290	5.37663	4.47221	
5	158	2.14	3.82	0.037	0.380	86.3318	0.5324	4.85737	4.45326	
6	158	3.37	3.81	0.034	0.399	90.6532	0.5662	4.48269	4.39094	
7	158	1.67	3.80	0.038	0.407	92.4827	0.5713	3.85737	4.33143	
8	158	4.73	3.66	0.037	0.385	87.6063	0.5412	6.00623	4.25937	
9	158	5.43	3.81	0.037	0.399	90.8023	0.5561	2.87129	4.27125	
10	158	4.73	3.76	0.037	0.383	87.2174	0.5353	4.85354	4.22906	
11	158	2.69	3.75	0.039	0.399	90.7983	0.5528	4.73879	4.32044	
12	158	4.29	3.63	0.037	0.401	91.2674	0.5615	3.53813	4.24328	
13	158	4.59	3.74	0.032	0.387	88.0489	0.5401	5.15569	4.20364	
14	158	4.82	3.71	0.031	0.386	87.7946	0.5352	2.69903	4.17748	
15	158	4.31	3.66	0.037	0.385	87.6480	0.5365	4.47571	4.15476	
16	158	4.55	3.75	0.040	0.383	87.1382	0.5338	4.35370	4.17778	
17	158	2.52	3.70	0.037	0.384	87.2812	0.5374	4.21421	4.15144	
18	158	4.21	3.69	0.038	0.397	90.1968	0.5485	2.28590	4.15495	
19	158	3.28	3.70	0.036	0.378	85.9908	0.5301	4.80473	4.08387	
20	158	3.04	3.59	0.038	0.407	92.6924	0.5599	2.52234	4.08783	
21	158	3.29	3.71	0.037	0.383	87.1857	0.5360	5.82596	4.06666	
22	158	3.89	4.20	0.037	0.384	87.3615	0.5363	4.59329	4.10913	
23	158	4.15	3.69	0.038	0.379	86.1835	0.5293	5.04761	4.09846	
24	158	3.47	3.58	0.038	0.382	86.9221	0.5338	3.72073	4.05967	
25	158	3.50	3.60	0.036	0.383	87.0119	0.5359	5.58842	4.10471	
26	158	4.35	3.77	0.037	0.381	86.5990	0.5335	2.72900	4.00260	
27	158	2.39	3.62	0.037	0.378	86.0672	0.5296	2.51221	4.07733	
28	158	2.11	3.61	0.037	0.382	86.8903	0.5328	3.86095	4.07811	
29	158	3.64	3.61	0.037	0.386	87.8714	0.5422	1.84379	4.14964	
30	158	4.49	3.66	0.038	0.385	87.6606	0.5398	2.12448	4.05407	
31	158	4.32	3.64	0.037	0.381	86.7584	0.5330	5.41818	4.05838	
32	158	4.46	3.56	0.037	0.381	86.6183	0.5324	2.99851	4.07459	
33	158	5.61	3.54	0.038	0.389	88.4152	0.5489	4.02306	4.06007	
34	158	5.11	3.58	0.041	0.378	85.9392	0.5287	4.14718	4.03724	
35	158	3.09	3.63	0.037	0.382	86.9357	0.5336	4.11635	4.02006	
36	158	2.44	3.48	0.038	0.383	87.0584	0.5358	3.10683	4.00553	
37	158	5.01	3.52	0.039	0.380	86.3500	0.5313	3.36493	3.97667	
38	158	3.21	3.77	0.038	0.381	86.5989	0.5313	5.18239	4.01469	
39	158	5.89	3.69	0.037	0.384	87.4505	0.5396	3.32517	4.00065	
40	158	3.43	3.58	0.037	0.381	86.6815	0.5320	3.37745	4.00106	
41	158	4.43	3.67	0.038	0.378	85.9878	0.5280	4.37938	3.91639	
